"","102.152","104.146","116.105","118.148","120.141","132.125","140.122","147.12","148.12","158.086","162.172","163.17","166.108","175.1","180.135","182.128","184.146","189.1","202.1","203.107","204.1","206.121","213.1","219.077","222.091","227.099","230.089","231.011","232.008","233.004","251.117","258.12","259.09","260.14","267.187","280.1","282.15","296.113","297.035","307.1","407.12","422.854","548.399","550.417","562.376","570.373","572.391","575.401","577.45","578.45","586.369","601.45","603.45","604.45","605.45","610.386","627.45","688.469","716.4","734.5","735.5","741.5","742.5","748.85","756.6","758.653","759.55","760.647","760.65","761.668","762.5","768.669","769.666","770.662","772.606","773.627","774.68","780.6","781.5","782.55","783.6","784.6","785.6","786.6","787.6","788.6","789.6","790.6","796.598","797.62","798.6","799.638","800.635","801.656","804.6","806.55","807.45","808.6","809.6","810.6","811.6","820.5","822.5","824.5","825.5","826.55","827.55","828.589","844.559","848.6","853.6","879.5","881.5","882.5","895.5","897.5","905.5","907.5","921.5","923.5"
"Peak area - S10_GoatLiver_4 - No Normalization",13.036840332836,877.294883664171,21.5021535789822,26.4386826184688,11.1987433989179,66.5090234907365,33.7856498765394,86.0784023492435,47.5937915049763,22.1708174844339,55.0796958534896,40.2841427143001,29.2530913399958,62.1264685201196,32.1066802699545,21.7728265278956,853.502415071632,23.2324298912933,34.0527581664992,50.3203163379118,30.5458183520248,33.6142696392894,24.8269713818477,56.9085555944235,61.477282891208,41.1430729437228,151.446559040544,403.695841159527,74.9531401401048,57.1373537879711,65.9088548760653,237.910451924338,39.3140412089074,38.584562299303,29.4194934430678,92.9301577400034,29.1731134853673,289.410477682173,53.4251689096865,40.4291550490935,29.4508370300612,21.6651663715843,9.52544604237104,13.8500393542077,17.3540567316306,12.0683027960351,11.2500389488102,15.1214921564621,11.4065567693945,11.8040503434388,12.3877666164649,10.5812104567349,13.4318613403842,11.8168268523346,14.2149943289302,9.4349571876605,23.3249930705283,34.6150388536799,27.8442921127493,23.5006031483909,14.2327678567174,16.6308676290155,19.3534800619934,57.6832759608931,24.2948528081205,54.999110678704,29.9993349808439,80.3153423825044,80.2915013526575,46.8231642495806,30.5796611699547,17.5410129954189,15.7904199619109,26.4420247004187,30.8234999005598,20.2397190268936,43.004000082395,28.6423427748163,22.1439669215471,53.7538038714888,29.1516680197611,31.2272779480693,19.0000142773667,43.114303958378,27.8022957955108,47.488847964434,30.4369471255162,23.4064982837711,57.8279422824943,36.3810105946682,105.218788849786,53.8883952105936,35.3490978117453,22.1233820776192,19.5822852456534,30.0212881619993,21.9791064506531,37.4122113365954,26.1288642356949,47.0552035403667,28.753386208252,24.1516142242383,27.7561738034733,53.8576892709133,32.6610148133,59.1899245263005,32.6245161570058,27.6828205207513,21.4426004248037,33.3788061404673,19.2218238147402,14.5352559960377,14.8631010343396,15.3391972058937,17.3433416295632,16.8138526696619,14.8752395309834,15.2135984427873,14.6907646264619,15.2774076557717
"Peak area - S10_QCS_1 - No Normalization",42.1255546039482,54.204786140653,27.8020496607546,26.6977237846111,14.2190735639774,39.0578905023201,39.7053864941539,88.4154122384429,40.8835257112138,31.0943673194058,85.9371858227395,25.7347282279465,21.5396090085285,57.9508707514257,20.1865252742359,31.1632150612772,112.174537944666,21.791569699749,39.2503042446411,22.4447959468951,25.0572546958477,34.2438252680824,25.2852041173144,24.2304578402646,33.6915979051745,20.856888865452,46.5116133019823,36.4244650722811,35.1564380895388,16.2360274960452,23.78104249299,33.3596808057246,22.3356438035819,176.939778230139,127.851979224706,31.2625663622108,38.7375185621965,84.6450854075838,50.73049782329,31.9707375458201,24.4163374682711,13.9171784818466,8.12431102568354,12.9558945987056,12.7100151297886,13.6582421119775,15.5631309596961,28.7442108295535,12.0718797183247,9.23235304641846,14.4331099936437,10.9421733359451,9.89866188837251,9.83884873862672,14.9367162930631,8.116646762829,19.3110580293246,14.6424726025117,10.2994527833875,10.5429908768787,10.9956592675745,7.55340387365372,9.31928927161822,18.318821325809,11.8063700219058,17.5902091539979,13.0693548924292,14.5111627481224,14.4968066773435,12.054621242769,15.7757877072898,14.0369932054116,12.8525655923154,13.8287597531306,14.6038983970284,11.4394243500235,17.7924714202311,13.9791723519689,16.2002713239844,17.4179913686617,12.8736309548022,13.6638990871514,12.6590866037937,18.6179283343475,14.832232244449,17.0343554870127,13.857834590152,15.4774882043345,15.0662501160643,13.4719629815916,13.877265215106,14.0025376117878,10.7421723440153,10.5926151839564,14.8170128688851,31.0745721209432,27.7308377946901,22.3319907215056,18.8496416374091,16.57758434004,14.4004664203951,11.2795370816796,12.3526183404216,19.3623653441279,14.8829164709496,15.7575573229463,13.5249173466015,17.9005551879948,13.4095671975966,20.2635187125431,17.6442347056438,16.7410787250156,15.2313982558999,14.2582831864982,19.2208737334192,21.1357750669054,13.6457478484348,14.5717906942725,14.8868110339749,15.6220676429346
"Peak area - S10_QCS_2 - No Normalization",42.1746753447295,54.9357457755868,27.8063706173297,26.1019948163641,14.1523605809034,39.7516227058889,40.60268832671,87.0218549340304,39.3651641384381,30.9554211496946,83.9190330902407,25.9889449531839,21.7041458936566,58.1626127871533,20.317815070837,31.1812768521939,119.302416470519,22.1678583539247,39.1804614776942,22.1909756763459,24.4016450180162,33.8999522259265,25.4116344063865,24.5509176771577,33.7215316477612,21.0758296008443,47.6350403881076,37.90994258971,36.2100452888431,16.4989388124674,23.8039985999701,36.0343580860207,22.2467145594428,157.618302274164,132.304250717525,30.8319024235548,39.8551011476308,87.8787889306028,51.7403985759805,32.1056508455056,23.9065661957974,13.2605878159272,8.30360460048464,12.8331955616965,12.7053018786002,13.5081066369917,15.1200696067922,28.0649798448232,12.0409890017172,9.31332905974513,14.6855054043442,11.1361150380194,10.2388278801531,10.0319935289183,14.7772938293827,7.9666166134641,18.6749598703872,14.3729529868094,10.4400092354388,10.4086194850245,10.8028807094095,7.54372407829054,9.11830535816641,18.603913013506,11.9322453213589,17.6420675462634,13.2740313139606,14.6191033176595,14.6034324435067,12.2353165055061,15.1825054622442,13.5729751839752,12.5711563679499,13.4484457239917,14.4987255589253,11.6710758622993,17.8445569347731,13.967895355424,16.1906303129316,17.5063606708087,12.907735399851,13.3187374844127,12.4318353854849,18.3103086471694,14.5770979813394,16.6820705866771,14.0543282244294,15.2774486502012,15.4036333640851,13.8566128062636,14.1255185608981,14.4092697416518,11.1779224202598,10.8792530422711,14.8077352592298,30.6210935787891,26.3997894042978,21.4341579757548,18.1597418265168,16.3314733056568,14.1687670071305,11.3352479520736,12.2401902983605,19.8420126908829,14.9107268401636,15.7807502982473,13.3124022836712,17.3209190715071,13.3794017354296,20.2079079810888,16.9926214619543,16.7753204134976,15.4490690242417,14.5283605155486,19.5408758212994,20.6953786898988,13.5010588445623,14.45131813332,14.6167698304635,15.4912737480724
"Peak area - S10_QCS_3 - No Normalization",46.3183361720622,41.1298226636691,27.5522421751864,20.79640323237,14.6739007521449,34.8280718210714,39.7775362996835,89.2630085004022,39.4904480043187,32.2753720025559,86.3040020312532,27.1016187122657,21.5856180917442,61.5339805845978,21.0507382367186,31.7088474255438,121.108301659354,22.7136743738547,40.562953783054,22.9079007550915,25.2109716739169,35.4941745894277,25.9716611290301,25.6782906742152,34.0919798400373,19.8202282512011,49.7695313409361,39.0276685508784,38.0595258575302,17.9486963971319,24.9746547558988,42.4218363439126,23.6305741709349,92.9550967497188,76.5914034658779,31.808503322596,42.0605256544814,83.3647873538993,57.2697206391393,33.5541070581913,22.978910278085,12.8879418212427,8.73796938388761,13.2125933487973,12.4860932195322,13.8143657029437,15.5831180456919,30.4400485962933,12.8163717532799,9.90684559641621,15.0721535142804,10.971064798749,10.3221399198826,10.0614589066217,14.6738021759773,8.09723639202752,18.2081743759905,14.730525027471,10.4477595538369,10.7812596490462,10.8275028841952,8.13063936859465,9.21668977657806,19.2407582658667,12.1332660699358,17.4449713757949,13.4806036268317,14.9081033642883,14.897999608822,12.6746324220861,15.2033076660236,14.1261136541302,12.8534352234251,13.8863018865392,14.3326885451439,11.6664561014293,18.0853250094703,14.0902638062979,16.2299585574733,17.6859354956894,13.1392739226522,13.5658410456314,12.4017471351487,18.0406146436912,14.2596931797638,16.5578182366288,13.8397225697055,15.282447506018,15.9286960524343,14.0366422360829,14.8726600715442,14.8845750693243,11.4701467951384,11.0560238261195,15.503023999664,33.0631805913932,28.0841609031134,22.527568856766,18.4383300733663,16.7615656866665,14.2983681995621,11.4706259962893,12.4672937718297,20.2413776076108,14.9872857935013,15.9208515580311,13.6394801695843,17.0156762254759,13.5624601431597,21.6470315173765,17.8630423131921,16.3730229883181,15.8777030669691,14.978309289487,20.3258019370345,20.9618219168942,13.6633019237546,15.0328553758791,14.9951108016472,15.53915244614
"Peak area - S10_QCS_4 - No Normalization",39.5631703578916,37.0191063097698,25.5083744766077,18.7265233763795,13.7132923848727,33.0347352552475,37.2328592113266,83.9272797164782,33.8839233170584,29.3632203901225,74.158211528797,24.7328856151496,19.9559095802943,56.7771745510907,20.1397543627843,29.1099478294186,116.82146864772,20.8130136096523,38.0914884008227,20.7796038353589,22.5813960947955,32.0576038197552,25.7468212889433,23.5535540693404,32.212705512635,18.6452616351606,45.3755865819233,36.3777923926461,34.5488131769171,16.4446916370884,22.915512735628,40.259232120144,21.1276539607277,81.0920895818392,63.2760453740687,30.4875477633304,38.0264939044832,73.163635813794,52.3771029493986,32.5317982044767,21.1968362746563,11.3965359977091,8.09603580516784,12.4705662384602,11.6393956149005,12.5706988917021,14.2796946411026,27.4612870808031,11.4482672708318,9.40118910154727,13.7662507392049,10.2709793903563,10.1053556578038,9.61171304797963,13.5508867876648,7.51045138330561,16.8302380932637,13.3709401020321,9.78109561551585,10.0814022006017,10.307904512556,7.57503668854124,8.20531352169053,18.4385796034648,11.7955776403059,16.5106062866947,13.1837443638338,14.3531554605824,14.3491707930307,12.25968042587,14.0971355186061,13.5434541725757,12.3863793648173,13.5436697372437,14.0053638401136,11.4366721136189,17.4643725991163,13.6612592821655,15.6610600685184,17.0678324459108,12.2471885465393,12.5074308538092,11.6455597092971,16.2367515149981,13.1478827804459,14.6681306220552,12.7191286127618,13.702591487043,15.4466529349456,13.6570925017211,14.6205499562675,14.5106757814251,11.2002770473445,10.4601209293968,13.4084982793071,30.2871361313016,25.0992247738967,21.1425618132178,17.577274591842,15.956150282345,13.4536330229768,10.8175805333733,11.8137468359381,19.4351727415884,14.3835123300543,14.9533518776197,12.718558477275,15.7598974663752,12.8895456282369,20.9003614390867,17.3261658016841,14.7977490618601,14.5351943748653,13.7777185230778,19.0090924208333,20.1343543584543,13.1536159317673,14.2787631890171,14.1751247131345,14.5615685580863
"Peak area - S10_QCS_5 - No Normalization",36.1184031372046,34.5116468764647,24.9961082431639,18.8571565150822,13.3350494830264,33.2631596350091,37.0049055540755,83.9171823186108,32.2487290986786,28.8918585277544,69.4880773113166,24.2135929915204,19.6166328103795,53.0991894326576,19.802970800348,28.6263140114859,117.809254930853,20.3270312814483,37.3072856812445,20.3312193470263,22.2076109172989,32.1037176280781,26.4760508636601,23.6012612988274,32.8112542897371,18.8422770102649,44.4304346265769,37.0267061344433,34.0341956408557,16.4226319286996,23.3270566883276,39.4622356345271,20.6606014604242,93.725569599154,74.5820180205087,30.7114820698171,37.1023439797911,71.6267611561012,49.0127417946489,33.4357846434337,21.57527901735,11.2004354186872,8.13957975986068,12.5335962195179,11.8054503171284,12.6043799264927,14.1701285919959,26.7612294081049,11.2690917667257,9.23547699296712,13.2383203299956,10.3676199266555,9.98919906476257,9.48452223745912,13.8072811610573,7.8743261422925,16.9905676402794,12.8962294529988,9.82352508109525,10.0303440149402,10.0075884728773,7.37143891366872,8.25659616646119,18.495433921589,11.7424620855337,16.4998070297641,13.243423048024,14.6895657189087,14.6877967067662,12.0749748681908,13.4888322054658,13.2011083480873,11.9842461717371,13.0794982004118,13.8297788964012,11.3197875619025,17.3687621618534,13.8379043090912,15.5312030051706,16.9341293001847,12.1549123328508,12.077161892306,11.2930733321486,15.4892190374496,12.7008387960936,14.2948102990011,12.4194882990424,13.2089784653753,15.576800095862,13.6450794862658,14.6759601776971,14.9244588163473,11.3070789236602,10.2343875505079,12.879597805212,30.5196754128132,23.8766791025062,21.2498811677103,17.6140648164307,15.9502626349248,13.3981474531048,10.9544040755925,11.8488223986305,18.9346538901358,14.3675914403702,14.9961023757646,12.5924875101508,15.3411167900288,13.0161042206656,20.2520857060931,17.0260923496137,14.4736591588901,14.1046790948899,13.579694258552,18.6596719730945,20.6767184619885,13.1553682333112,14.0599925851645,13.7813391729785,14.5107684353943
"Peak area - S10_QCS_6 - No Normalization",36.318041645298,55.6283815420028,26.634258847498,24.5984134483361,13.1984327197453,41.4207246431241,41.2562315631671,83.7053816669864,33.1844444393527,27.733027806562,69.4335898035848,23.5625973846091,19.9166377271111,49.4785997439686,19.7781283530681,28.3944386039317,118.28731251487,20.3545957950036,36.217056801283,19.7059439293151,22.4525656616754,30.3953717812303,26.941795669859,22.5640485558798,33.0218699750285,20.077425913076,44.4094482308497,35.7949715287782,34.9330638695032,15.4470062411613,22.311846262125,38.1964403225636,20.3900735769097,164.305521348962,143.563947143224,31.0590777736539,39.0313341247039,77.728082015634,50.475462485464,33.5870639575616,21.6127144838178,11.7198413547882,8.04437914578688,12.2709648861969,11.7477923955982,12.4166822207613,13.8053091841739,25.3616270586458,10.6800781506714,8.87246562999711,13.4168203122183,10.429449140682,10.1466407797944,9.53392410916702,13.670704034452,7.58537545850599,17.6031368017938,12.6060662586605,9.75714868830274,9.747238650603,10.0331620981874,7.37773236638575,8.13141018373149,18.3533584573187,11.837358465025,16.4407592313375,13.3817324243028,14.7191216589617,14.7133190155111,12.4038186900278,13.6752982808532,12.7037690574334,11.8845873157435,12.8092257222497,13.6972491947269,10.992419091756,17.2673203408517,13.4050695915315,15.6173889504934,16.8311188880791,12.1541579684804,12.1364704106114,11.1659694110882,15.4297011052934,12.5984185041423,14.3881299369415,12.486509207991,13.4724085930867,15.7817132484174,13.6811934905428,14.7684039652502,14.8815125699895,11.304296360458,10.4663307520136,12.7179485072414,28.7172981157387,24.0258173918534,19.971677671569,16.837163911593,15.2375518154811,13.3071026403449,10.7372723818284,11.9221210083876,19.1912783622413,13.6919965964489,14.9674473456324,12.2972823045945,15.3178057475293,12.795103267131,18.9362625056059,16.4847024999541,14.7552324039218,14.1952519294082,13.1937240564253,18.5215872777896,19.5522827626746,12.7264303114374,13.9007488821729,13.4902974711612,14.3958782868263
"Peak area - S11_ChickenLiver_3 - No Normalization",45.9339272654209,1243.13397513091,67.1569451415572,103.642228747691,31.5554111529366,82.3782723857539,79.1669476743038,136.541380753703,59.8700695111408,32.5083026865406,68.9064994780131,33.0098691298048,56.9339700002323,263.408760870228,35.8911634207653,31.8159279768282,886.943017101061,34.4723019948065,39.4895275915831,81.3716554391581,56.8802123623223,39.3374183499559,37.7935832502766,31.3040371696359,58.8952789044838,20.0395030707672,126.302748885893,295.572521182702,55.7920407464022,44.6036774192713,17.3031258534882,25.7408342086233,17.5649794593154,46.9974197166959,35.6292010389719,20.6847671012064,72.908895485746,45.9667385062061,25.6358140795591,23.696069031203,29.8674678061786,15.9899747180248,9.56347288956274,13.9357038175107,15.295151739446,10.8072219496557,9.53807858616917,13.9087250502583,9.03128545510696,10.2586351584876,9.94349654993979,10.4596425363507,14.8022723961381,13.214710309101,11.4102533198988,9.62643463759105,24.957930360078,23.6753710110929,23.0984587647352,28.6704829625429,15.6934900906123,19.9018586391637,19.3956471493677,28.1597771510235,24.7825038881029,56.8763532856755,32.1771555247493,41.6832160396772,41.6742507736083,22.0501177327549,20.4882861327651,13.244994756284,15.3670665415826,19.7744791067123,27.2452440526056,18.3068041823467,35.0482336616988,29.218740703724,24.2117113665883,44.7918745744513,26.8613833070021,23.4358049813353,15.8678318211992,46.8007677843806,29.658029941203,25.1865697006511,18.1875918371196,16.8158178405015,43.1599470007285,28.4066803985127,44.0806288790148,27.9156646743649,21.0922065128916,15.1302669877833,18.4842169734934,26.4303634856572,18.6134865788193,33.4199026215429,26.310919152461,36.2624673771733,24.3868122164886,23.8172062610986,21.4199560896983,45.5857582279926,27.3185744832084,27.3016643428538,16.6228035079263,18.0817888104496,18.4685784041545,27.7875270027342,16.0338959365374,14.2581610979348,14.2874504027512,14.7440303304764,17.4082675840858,16.2341893113523,13.6657110288114,14.6239015874214,14.5109186429979,14.8629631987819
"Peak area - S11_QCS_1 - No Normalization",34.9384884464253,38.1181644255556,23.9004170556065,23.5995043761604,12.8065580012131,38.0811615118389,36.2242850704327,91.3765370621776,38.3783907222783,28.5691072776915,67.9248192695042,23.4439756965153,19.9843666685396,48.1671376339812,20.2910709317729,29.5306066544202,123.562004182582,21.0336961380019,36.8545865315009,19.2786469248484,22.6038657587865,31.968647492957,26.1199499911589,23.3270990137898,33.5554300892618,19.250835982126,42.8814231317446,35.4498920010013,32.9703225424411,15.3881769750288,23.5857064506934,41.121029528524,21.2985188108466,141.678767533366,106.895034378123,32.7424036907976,36.0690981440694,76.4085047361222,48.7204980446535,33.0812490202043,22.9167265297038,11.1377225405744,8.19447968568956,12.6635977722567,12.6303729736768,12.0901876708485,14.0593625288522,25.0254557191758,11.8482536325296,9.26268624574318,13.587237909462,11.074877628498,10.7583798765731,9.78661959062138,13.9131672949979,7.56333330300694,18.6609427100515,13.2693029113111,9.99534175235916,9.81803756508532,9.81975152773566,7.20872656379465,8.34523119082652,19.0676523884894,11.4889597825643,16.4365144258629,13.1201558759399,15.3605632595754,15.3481538403504,12.5048250988821,13.931104793769,13.0524298214295,12.214593538101,12.9732488248831,13.5664848841632,11.4330911230291,17.4508747913793,13.1957060091306,15.799430747605,17.2764576168002,12.6430701005808,12.9393461834914,11.9434684092918,16.1734226108162,13.2454245985745,14.8918885777772,13.029130551857,13.7026111476037,15.3650261129746,13.3186550198442,15.0450713982749,15.1667137650705,11.3625459109129,10.2604893422886,12.3885546360026,29.5738841778816,24.0989062197124,21.2759811821195,18.9957484291996,15.9788893375662,14.2417850247142,10.9123702704963,12.0271938907183,19.348440539298,14.3023846662767,16.0221235228042,13.4305934163306,16.5953620272734,13.0311192538101,21.0084586579815,17.9418405976462,15.0847968075546,13.9552490381153,13.4531435415383,18.9266378930565,19.6231875924671,12.6209000207135,13.8022286899402,14.1122433683662,14.8272218890033
