"","Peak area - S10_GoatLiver_4 - No Normalization","Peak area - S10_QCS_1 - No Normalization","Peak area - S10_QCS_2 - No Normalization","Peak area - S10_QCS_3 - No Normalization","Peak area - S10_QCS_4 - No Normalization","Peak area - S10_QCS_5 - No Normalization","Peak area - S10_QCS_6 - No Normalization","Peak area - S11_ChickenLiver_3 - No Normalization","Peak area - S11_QCS_1 - No Normalization","Peak area - S11_QCS_2 - No Normalization","Peak area - S11_QCS_3 - No Normalization","Peak area - S11_QCS_4 - No Normalization","Peak area - S11_QCS_5 - No Normalization","Peak area - S11_QCS_6 - No Normalization","Peak area - S12_ChickenLiver_4 - No Normalization","Peak area - S12_QCS_1 - No Normalization","Peak area - S12_QCS_2 - No Normalization","Peak area - S12_QCS_3 - No Normalization","Peak area - S12_QCS_4 - No Normalization","Peak area - S12_QCS_5 - No Normalization","Peak area - S12_QCS_6 - No Normalization","Peak area - S13_ChickenHeart_5 - No Normalization","Peak area - S13_QCS_1 - No Normalization","Peak area - S13_QCS_2 - No Normalization","Peak area - S13_QCS_3 - No Normalization","Peak area - S13_QCS_4 - No Normalization","Peak area - S13_QCS_5 - No Normalization","Peak area - S13_QCS_6 - No Normalization","Peak area - S14_GoatLiver_5 - No Normalization","Peak area - S14_QCS_1 - No Normalization","Peak area - S14_QCS_2 - No Normalization","Peak area - S14_QCS_3 - No Normalization","Peak area - S14_QCS_4 - No Normalization","Peak area - S14_QCS_5 - No Normalization","Peak area - S14_QCS_6 - No Normalization","Peak area - S15_ChickenLiver_5 - No Normalization","Peak area - S15_QCS_1 - No Normalization","Peak area - S15_QCS_2 - No Normalization","Peak area - S15_QCS_3 - No Normalization","Peak area - S15_QCS_4 - No Normalization","Peak area - S15_QCS_5 - No Normalization","Peak area - S15_QCS_6 - No Normalization","Peak area - S16_ChickenLiver_6 - No Normalization","Peak area - S16_QCS_1 - No Normalization","Peak area - S16_QCS_2 - No Normalization","Peak area - S16_QCS_3 - No Normalization","Peak area - S16_QCS_4 - No Normalization","Peak area - S16_QCS_5 - No Normalization","Peak area - S16_QCS_6 - No Normalization","Peak area - S17_GoatLiver_6 - No Normalization","Peak area - S17_QCS_1 - No Normalization","Peak area - S17_QCS_2 - No Normalization","Peak area - S17_QCS_3 - No Normalization","Peak area - S17_QCS_4 - No Normalization","Peak area - S17_QCS_5 - No Normalization","Peak area - S17_QCS_6 - No Normalization","Peak area - S18_ChickenHeart_6 - No Normalization","Peak area - S18_QCS_1 - No Normalization","Peak area - S18_QCS_2 - No Normalization","Peak area - S18_QCS_3 - No Normalization","Peak area - S18_QCS_4 - No Normalization","Peak area - S18_QCS_5 - No Normalization","Peak area - S18_QCS_6 - No Normalization","Peak area - S1_ChickenHeart_1 - No Normalization","Peak area - S1_QCS_1 - No Normalization","Peak area - S1_QCS_2 - No Normalization","Peak area - S1_QCS_3 - No Normalization","Peak area - S1_QCS_4 - No Normalization","Peak area - S1_QCS_5 - No Normalization","Peak area - S1_QCS_6 - No Normalization","Peak area - S2_ChickenHeart_2 - No Normalization","Peak area - S2_QCS_1 - No Normalization","Peak area - S2_QCS_2 - No Normalization","Peak area - S2_QCS_3 - No Normalization","Peak area - S2_QCS_4 - No Normalization","Peak area - S2_QCS_5 - No Normalization","Peak area - S2_QCS_6 - No Normalization","Peak area - S3_ChickenLiver_1 - No Normalization","Peak area - S3_QCS_1 - No Normalization","Peak area - S3_QCS_2 - No Normalization","Peak area - S3_QCS_3 - No Normalization","Peak area - S3_QCS_4 - No Normalization","Peak area - S3_QCS_5 - No Normalization","Peak area - S3_QCS_6 - No Normalization","Peak area - S4_GoatLiver_1 - No Normalization","Peak area - S4_QCS_1 - No Normalization","Peak area - S4_QCS_2 - No Normalization","Peak area - S4_QCS_3 - No Normalization","Peak area - S4_QCS_4 - No Normalization","Peak area - S4_QCS_5 - No Normalization","Peak area - S4_QCS_6 - No Normalization","Peak area - S5_ChickenLiver_2 - No Normalization","Peak area - S5_QCS_1 - No Normalization","Peak area - S5_QCS_2 - No Normalization","Peak area - S5_QCS_3 - No Normalization","Peak area - S5_QCS_4 - No Normalization","Peak area - S5_QCS_5 - No Normalization","Peak area - S5_QCS_6 - No Normalization","Peak area - S6_GoatLiver_2 - No Normalization","Peak area - S6_QCS_1 - No Normalization","Peak area - S6_QCS_2 - No Normalization","Peak area - S6_QCS_3 - No Normalization","Peak area - S6_QCS_4 - No Normalization","Peak area - S6_QCS_5 - No Normalization","Peak area - S6_QCS_6 - No Normalization","Peak area - S7_ChickenHeart_3 - No Normalization","Peak area - S7_QCS_1 - No Normalization","Peak area - S7_QCS_2 - No Normalization","Peak area - S7_QCS_3 - No Normalization","Peak area - S7_QCS_4 - No Normalization","Peak area - S7_QCS_5 - No Normalization","Peak area - S7_QCS_6 - No Normalization","Peak area - S8_GoatLiver_3 - No Normalization","Peak area - S8_QCS_1 - No Normalization","Peak area - S8_QCS_2 - No Normalization","Peak area - S8_QCS_3 - No Normalization","Peak area - S8_QCS_4 - No Normalization","Peak area - S8_QCS_5 - No Normalization","Peak area - S8_QCS_6 - No Normalization","Peak area - S9_ChickenHeart_4 - No Normalization","Peak area - S9_QCS_1 - No Normalization","Peak area - S9_QCS_2 - No Normalization","Peak area - S9_QCS_3 - No Normalization","Peak area - S9_QCS_4 - No Normalization","Peak area - S9_QCS_5 - No Normalization","Peak area - S9_QCS_6 - No Normalization"
"232.008",76.1143536093339,27.2321168652351,28.2442892818484,30.008965012272,25.5960945708086,24.744398717442,25.8818704373579,49.8684697470277,22.368506930682,22.2208005166581,24.2252461996322,22.8027108081268,22.9581549970899,20.9687241702273,64.6995513513102,24.1936581202237,22.1655971806237,21.3333562370913,18.6680382908058,18.3499292431915,18.0119868587194,87.366601827096,41.1096537057298,43.5448126207926,47.5442621393995,43.2378459079016,40.957238160885,41.6491024187146,112.272268709625,39.4855656525803,38.3010325372263,42.0240256325717,36.9708669075344,36.7537977971487,33.954709274021,84.9744805732065,34.2377812755139,33.9846346941131,38.2033617516424,33.0163479888445,35.3753088388619,30.3213759504143,69.5253726357902,30.2946394040545,28.9177448826358,33.1256021034456,27.7727936018224,27.092219024818,25.7260754247361,67.503825690332,23.5846811882353,23.3179928142699,24.3037552271106,23.6567002269715,22.9874250381725,22.6674916948755,49.6302223927882,23.8828336017358,24.1497015621978,24.7001487346637,21.0695383306372,21.1921959076639,21.1164055525029,106.859603714459,54.9222181347584,52.8464407854881,57.7589539860079,52.1792793840054,49.4135067339271,47.9226516877364,74.8140458655116,49.8073029937884,46.6734000947175,50.9910647730833,48.8782487150245,47.5938501752261,43.0790661082151,83.297901506377,39.7212383272524,40.4616557233341,41.3520312130888,36.3633828889501,37.054376619706,37.9578727512244,44.8808062425194,34.0362722345425,33.3896215158825,32.8813100426579,27.440992476177,27.1112976316065,27.7366079472638,40.2883299436869,27.7824638158199,28.1039140075455,27.2903125259471,23.9539717318846,24.4588702894396,25.4545455671044,33.8804203618636,23.0238498798241,22.3044769532142,22.3584474851208,20.5325140932656,20.7768639202299,20.384988462583,90.7660231962629,33.2490125384725,34.1408240069331,40.1146189574902,41.0007023100557,39.3737434603952,38.6782227947787,109.864327847076,39.1486898531969,37.9328390800838,40.9546423350516,35.2342994718917,34.9779210388687,33.1700952257172,78.7332660602897,32.5404702224414,33.5039101700943,34.9517414102923,31.5695745572592,30.4600805819077,29.3506124618188
"233.004",68.7506379983397,14.4703893878496,14.8645562198232,16.6718972765459,14.7307576309803,14.7405773706691,13.6788408748873,51.0363391095417,12.3352475429632,12.053746207229,13.6993575962816,11.3484602519238,11.3082516212342,10.4717796214515,68.7916151748753,12.254041275283,12.4137248974391,11.5224789804625,10.0616983917123,9.57626386324275,9.78460500528183,72.8192743133547,17.7319811150461,17.909134088561,20.060107877587,18.3342380668103,18.1143936037229,16.8863860028789,112.483157903216,16.5255070110538,16.7259699489781,18.2563399070164,16.009110743998,15.9806539614952,15.4447969344581,97.3495835126083,16.5489616651286,16.2155805996926,17.0463668394519,14.9908377029622,14.7657315887132,14.0479732408128,57.2997322022966,16.7790767977897,16.3613875907219,17.6422241443532,15.4700200177748,15.1588396293139,14.4107883181585,62.4943346319823,14.9382866461979,14.7842553108612,14.936209316004,14.7169505015613,14.2975020518963,14.406883993857,60.6022439557339,14.5699125000466,14.5024193645155,14.6935900106033,13.2226358301147,13.4680800289812,13.0821077152073,115.682457159428,22.393265871864,22.3443309453686,24.6015951464203,21.1193214809634,19.2395352310995,20.0897943731019,73.6580483757354,19.6559651525748,18.3553623877181,19.0326964705555,17.4622937862837,16.2662781075637,16.4211708155885,85.9674269717382,16.3515006807719,16.0673332313321,16.7731574105841,14.1997208483836,14.4175293006731,14.6163448140861,41.6708235910952,15.3689198901252,15.2507139268699,15.3224538667783,12.6257097672036,12.6652012079678,12.6185108639887,33.4864234179033,15.2743019981932,15.4742157193617,12.7628508689269,11.1092149088273,10.8063538440541,15.2806325190852,29.3949472126091,11.5427138413078,11.415566705393,11.2505575497426,10.4169029511797,10.5405930722078,10.4559739627849,89.7116377148555,16.8761488851143,16.9761621474048,20.8477329478268,20.7575586069021,20.2393771199776,19.0199007452796,101.791306286552,19.7508146994284,19.4272146984605,20.9301195280115,17.53638603331,17.263232563273,16.6139890733806,78.4468937261213,17.5432939944769,17.4677897998893,18.3538822397272,14.5814909380491,14.1391525220007,14.6296932128057
"251.117",65.9421193002305,22.3646776255819,22.1197443216862,23.1425904283298,20.8393723162308,21.0977821145281,19.8758287304631,13.4338146953873,19.8352585368049,19.1447705278079,20.6495578744334,18.5775250601057,18.8903580955699,17.624189918846,12.7464381711264,19.5969604245635,18.9982037420122,18.5407481032536,16.3734394462679,16.0461399886159,15.907491634199,14.2416855005021,22.8689445282948,22.7596436412464,23.2540262207991,21.5431597491389,21.3267057894117,21.1958007343433,97.8176993370976,20.7308016236443,20.695390591914,22.2286275941227,20.4488924358615,20.2152361573489,19.5373261704765,16.5836637304107,18.8529772413611,18.7977794922474,19.9078952631133,17.9157587269754,17.8424674871458,17.2041300348677,15.7857695954038,23.0508984320438,22.0389520006553,22.5640106984469,19.5061900634933,19.2108934929287,19.4346892690879,60.0033587447523,22.7492988454602,22.3112887416572,23.066718084076,22.8686708755001,22.6481409294064,21.1871968744301,12.9474590097792,20.4250270315896,20.5461273950724,21.1398207343126,19.063912236334,19.2137749488383,18.7131352621235,13.9890330593524,31.1468267331869,30.8064810713263,32.3143186351482,29.9170201785041,27.5095971155835,27.7102157041599,11.5530604521166,27.573535083306,25.3690482899169,26.5851239142448,23.9775185872996,22.410747495065,22.7281446749181,20.0859195751648,22.4360683940809,22.6344381127435,21.7419542258014,18.1453653470487,17.9962393111881,19.4410162480531,56.8750245540429,22.8810991068509,22.352950912707,22.3052335838946,18.3322436219479,18.4802202006548,18.6869645357232,12.0397773623876,21.6419186117874,21.4522300314388,19.957804364966,17.1184231230824,17.0458618808758,20.2790956241567,41.6301230700438,16.28689017915,16.2365502113631,16.3339412919791,14.806362778971,14.9531523672295,14.7405903714636,14.3231414428362,22.5635629372141,23.0325072874489,25.8845159972705,24.558710369148,23.8869031595954,23.7367175386862,96.1361693320557,25.2809771410443,24.8235690663834,25.916023248444,22.5613670613609,22.2984822741884,21.5011236827554,12.618284636725,21.8125377226338,21.5812513511557,22.4255438161755,19.2498376381979,18.8591183924465,18.5525360721795
"258.12",278.494649359945,35.6138453988016,37.0557644822676,43.980673640205,40.9777539663571,39.2597894584628,36.7829413692141,21.5782761337067,37.0411628213011,35.3342761338626,37.7661603782303,33.0715204824891,33.0870312313017,32.2729790689752,19.2322219331461,32.7460557826489,34.1743160462555,32.5615919578033,29.0927220089144,27.5552271899094,27.8336600950408,24.8658398541045,34.9195128802246,34.4046704618053,36.5505902723899,35.7948671613007,36.4856657700576,34.6005129542235,386.014797988534,34.4512635499436,34.5163090320725,38.190029153491,33.6375692999504,32.751935702661,33.1093397728203,26.7703177050901,31.2383534929156,30.1897462258241,30.9022002182862,27.5676757159065,27.5919609227449,27.1045154702101,24.4034253199462,35.5512693813814,33.9549012913712,36.9852865500543,32.2477295900217,31.6303895174895,31.0916129319713,242.698100169549,33.1314949419179,33.2211925368276,34.0142329571751,32.8508237956103,33.2151078480088,32.3149903907329,21.7643819394589,32.2292910789573,31.9633953341157,32.6691101568886,29.2556413786264,29.8771463294231,29.5334308258288,19.6585920415978,36.3437842930321,35.608316842293,37.6366449742622,34.2515476970012,33.1073900912728,32.8266625546095,17.8656919917465,32.8514502855986,30.2722937236471,30.3321927933468,26.3061343856591,23.2122252015741,27.6774958615959,22.7321585027607,23.7000105672946,23.3119734553581,20.6522094183766,17.3084007443975,17.6655194816403,20.6091463084342,289.279915466529,36.9741479181574,36.1662025056673,35.0030031905207,27.4045132160772,27.4591645246968,27.3804743327276,12.7534359114392,28.5513660905451,28.0932723880163,29.2187525098334,23.0170586068125,23.5659755813438,24.3953899020184,208.397050989386,18.8311824181038,19.4535797029773,21.5056538809893,18.9298190556463,19.7786160008111,16.0614353906397,20.6949780301059,28.7913638885065,29.1630570554305,34.027007811777,35.8572941733957,35.2650729467196,33.9332817549743,364.636213268594,34.0158692354493,32.3725376893815,34.6221453202549,29.8761262097107,29.9055275507788,28.7122552441931,20.9147680185384,30.2532131478381,31.1216148119877,31.8225552942673,28.281804399481,27.5165144490749,26.5384146847358
"259.09",40.2644522530107,18.4853943936706,18.3244112950794,20.1556586528331,17.183675140491,16.6375286757794,16.0086312419422,12.8364283723643,16.2832308805518,16.2668912800035,20.1030848199881,15.5771181690305,15.5247711810328,14.5938066960879,10.7815706806539,14.9969562629228,14.7700685287743,14.3626608245674,12.2775402243963,11.7583882966036,11.452785400178,11.7721380818888,21.7555832246287,22.0130218664809,23.9750863016142,21.6591615120557,21.730358516049,20.5434553188119,59.9836321822264,20.0604728681682,19.9012037144443,21.7262997007785,18.9525540090197,18.4752839267064,17.9242997536826,17.2546283671724,17.9751146712981,17.7319585033858,19.5951752554924,16.616649908372,16.7933305512787,15.4645427687861,15.438005157716,17.9646663282115,17.2086395051637,18.0667424260383,15.2656473601552,15.0868068476937,14.6106570812277,34.8459106411924,16.9650370746544,16.9340068106617,17.4199060170739,16.7970973803489,16.3206235299085,16.0491188152355,9.80524914426704,15.6197365406466,15.7519048191404,16.088510031605,14.3463577990727,14.3169955839071,13.9351656435339,15.6685011473558,27.7369951279883,27.347278836658,30.3584603583574,27.4812451615149,25.7622371708994,25.2105870760257,12.8021297191466,25.77756414393,23.7950865522933,24.8981880643895,22.369813391615,20.8711331577751,21.0958951693818,19.3510331695903,19.5498720667519,19.6059841063784,19.9910905003168,17.1339259096545,17.2120623747385,17.9166006812378,42.3426415903906,20.0454173204655,19.8293035454727,19.2732825422646,16.188109431994,16.3053551608738,15.719544027482,12.1393079606962,21.0618824192557,21.6770690512117,16.7152919421742,14.0085954389914,13.9507975187132,22.2001383581279,27.8142289054815,13.8292672630875,13.6721881047685,13.6126020856265,12.5780681182455,12.7823656118988,12.4043425081458,12.7016193320625,19.500880591853,19.4807128434214,23.4636298568465,22.9494730300359,23.1522316952724,21.1962512713636,55.4136071532271,22.7071417889176,21.8623016027048,23.9966723636931,19.9356642934696,19.7493129436614,18.5992456786066,9.99218220968757,20.3141069577497,20.1415152715603,21.1713795959331,17.4212324825684,16.9762768773928,16.8102794919361
"280.1",90.3965404413274,27.796331495616,26.8680803171895,27.3871650105114,25.9291733626328,25.9701133715149,25.8584220727872,15.7641459867727,26.9312720375548,25.7709949241242,26.3912683228107,24.8944333551527,24.8021464832532,24.808603136821,15.790695432222,27.4258628066626,28.4336598804643,27.7968235952508,26.6472826789016,26.661505698685,27.8475673011291,13.4453025621856,24.7687324750496,24.7937514335196,26.9773626003336,27.5949366699126,28.3908942544012,26.3916981701609,140.504273734567,28.3323027292259,29.1192287620038,36.7442402239866,36.3150785824153,36.5055746069795,30.7187475771852,18.0031680558701,22.3795680892148,22.6231731137951,25.0322906522528,24.0851686312893,23.7717897841818,23.1213758628956,16.9918692859752,31.312868841915,31.1243793899594,32.5038763336295,30.1025757384652,31.0305958201862,29.4091943037222,95.4198261763672,24.9045177964625,25.3515015947464,25.9750381079325,27.6294532737304,27.6488613337939,26.4246703450624,12.9500918972405,30.2755043778392,29.5396155983595,31.2748407360314,30.3762931769844,29.9113924232833,28.3997243588623,12.1617282744497,32.9149024719749,34.2547854434097,37.8952858342983,36.9339677453255,34.1723722687527,34.831398132712,8.76046691875727,35.4783241981345,33.3113605574037,34.4510761837947,34.0931998372936,33.1391619012877,32.3971637960717,15.1837765990397,36.0336370643693,37.604878382208,40.1806855837942,36.4258437862098,39.3798288241513,35.6411078041061,94.7099620565628,39.6076116017566,37.4967788619369,40.8145319482322,33.3859068663449,33.1835401164379,31.2049020529527,9.5896632865141,24.4989934222012,24.4185523396132,22.6842386671188,21.0540618999904,21.7272779186457,23.7051511053005,58.1715316817572,24.8782310276604,23.9674931069352,24.3559952446082,22.2621326335064,22.6064761893356,21.6062845409577,14.2990370846481,26.6035509141167,26.0653930516976,28.2885402727194,29.3105048375514,29.736659291358,27.7004084478186,150.41656569082,33.7802917714803,34.1212440562934,37.7689431274721,33.8652584219705,34.3076272715128,33.984135907189,13.0238681100814,25.6572203397842,25.2597972284438,27.6748728807988,25.4341287895821,26.5325698501226,24.2737387038612
"282.15",13.4651444963363,27.0422850228918,28.7776415812054,32.0419367922429,26.228104591714,25.3344499231834,28.2956273501815,78.5272407716946,24.0105889085997,23.6653098215168,26.5297065639201,25.176064305075,24.0131050447877,23.8187913425173,84.3065910394256,27.1587684749064,27.9675321079126,24.7285515117815,22.6388795101781,21.8049684473944,24.1129452172383,10.4233632026097,29.8094688430656,29.7977348761499,33.0492044784912,32.9341412349987,34.2833609859734,31.4740532389552,21.5138639716363,29.5688262919325,31.5527899011192,40.4154954088725,33.7270831448642,31.7660131005505,31.6254550924463,69.3523659884466,27.6822046891713,26.5872920576716,30.7076285305912,23.2366009693252,24.4374861774816,21.502854732046,90.5411917596126,29.6842744528431,29.4560875887846,34.6555671077322,28.6210423291503,28.4038977835213,27.0903430370648,12.6564781428865,25.2154102937102,24.4680660620472,26.2282031998011,26.1145443034501,25.2437919389564,24.8643716227766,8.84085793537088,27.3813225621114,27.2142593811726,31.5583832323503,24.5306482213214,24.5656997637031,23.8688639144912,28.588257949492,42.8547625217237,43.5223661103539,45.0161286484994,40.776931694507,39.9110218621627,39.4569570702233,26.320305885951,40.5121468365003,39.0044752896404,41.4902119750315,38.5673702104189,34.7526640415184,36.3034359555003,95.490183631027,32.1650092061577,32.6739840492707,34.1533343697943,30.0038920629552,28.9123952498113,31.1095861815847,17.5387692347052,30.1751560696398,29.4469210493897,31.1571682530409,25.4224868429216,25.8172594727814,23.8135864374599,53.0443025951055,22.7444496597122,22.0657859586305,22.789180214024,20.3667102548186,20.4907368357315,20.0872471598971,14.8194931642011,21.4990757559969,20.3752530122914,20.5358159670476,19.4734436798765,19.587773005797,19.711431353108,18.0441612682552,23.7751058683839,23.6714455157415,28.4737909690176,33.7745877378892,34.3947776913781,31.7435503473454,20.0865143055931,38.8200482325096,37.6154459430768,40.7199623266005,32.2306581519578,32.8431352981747,32.4982100862803,11.6558767858273,29.0120434909229,28.9529491207586,33.137545523426,25.6540354424016,27.0549827334182,25.7184323675647
"296.113",308.047135236573,86.8186026208736,88.42723561272,82.5338368381824,71.1341137634357,68.9527721307478,74.3696660856417,40.8066715387989,71.3764691397658,73.7013388846619,76.7251658568221,67.6456795513226,63.419259794113,69.090103842663,37.6875043124578,76.2059287944696,83.5343303851334,71.1379036357419,64.0096163068602,62.2182386191788,64.7938333828087,36.8965933444372,59.597858687708,60.5657770395641,63.8637432211481,59.2367009571936,58.306272698221,57.1881932670915,484.487018201083,56.7208928334792,56.2683567428229,59.0955787685403,54.5822497627413,55.0737337182782,52.7287560497379,43.3265192805369,55.0749590918406,55.8866951322612,57.259201552345,51.35867924965,51.3331576761347,50.2184656282454,48.4448976101157,79.2566852097242,78.2697348345716,88.7351539471681,82.436191571191,80.1239468700081,72.7334513022406,273.709497555839,74.7794272578839,71.2208297533866,74.5579515499662,70.6698201079658,73.6117589305318,68.1056907158529,37.9841616780896,70.4627002851508,70.1482898518203,73.2612598373009,66.7822802256159,68.7305748938828,66.3167932040283,34.0593717082399,65.8695231654162,66.9300054994163,78.4760952097568,73.5890739426759,72.3375985811349,65.1667944323753,29.0047441880469,70.0233339211387,66.7059749997835,72.2862546309995,63.9167243914993,59.5162114585128,61.2327484684253,35.198464944215,51.9526264021312,54.8551980891686,59.3975862269853,52.1064375052642,48.1609313378393,52.0090444304194,299.873875814331,81.1292722246288,78.3027059999261,79.771838172243,66.9627880239548,71.2249887996374,63.3084070905647,30.1783517264604,68.1321391818585,61.8975211070469,61.9438034154949,52.7484731748084,50.2726308386242,52.117577469739,203.952743783454,54.267469357799,54.182173855316,53.6869724314442,49.5123772318153,49.3444134303052,49.2954821545856,34.1092550379692,58.8749696131434,59.0245590654002,72.1615047626497,75.8048899094409,68.623298804192,70.9796212150411,479.307617581662,74.5992030169805,70.6828652094519,77.3945326124092,71.1643836290684,72.5221074291206,65.859982579366,30.1823395576822,60.8780972072779,64.0795570496678,66.873752957593,58.9667287244867,54.4414656670058,55.3021473048306
"297.035",42.3859504997342,41.2511111362471,42.6320521128654,49.9477525564359,44.1686423377745,40.0755872748568,41.7101830428408,11.7907020863686,40.0135876590888,38.5047119761925,37.5940626757766,31.3842135242768,31.2969999818163,31.780535386068,10.8349182683166,35.0939264588739,35.9724221973186,37.4216253277754,32.6381779971643,31.7226227974879,31.1841814095824,7.34673251913061,43.5565731468352,41.3895342615557,42.0669776050913,38.5386507242397,40.9577273140812,35.1591291431125,70.0978603343385,32.870274462505,33.7386843142518,42.4028101462574,33.7877191412846,31.9326108940867,31.9306714081516,10.5453191559539,34.6830431288048,33.3637756536226,41.5731272060125,33.9189434532237,35.0727491626903,30.6151221184404,13.1815654124233,48.1122648205762,44.8080088600594,44.6961517723025,37.0775872314041,35.3585243758188,36.9474859119686,42.6633795790999,38.0056940582489,37.2231366065533,38.5618391376795,37.508972114581,37.5190413628015,35.0870867873376,8.23755071905479,38.6075929172641,37.8542583935351,39.5808782098606,35.2692175804815,34.0222537389737,33.861361824184,19.4055357110155,51.7318939727646,49.405759133304,57.6696132412646,54.6894102966793,53.4219298210909,47.9257069330556,17.2976183160151,48.7845142821291,45.7606471003586,50.4572007352251,43.8550173746548,42.0289737338851,41.6647620158243,20.7474602438562,34.9054540143278,36.0898102749722,39.8858333810159,34.8691363109846,33.8276511597954,35.1356044574593,39.5345320154395,47.3679327490266,45.8139483737616,47.176499713158,38.4427131427933,37.9043631833219,36.4784667585554,16.7963948338195,35.5272803637216,35.5316347752706,34.48419540992,30.7886486440896,31.7289558351477,33.2099171382457,30.4537165898906,32.1030448328226,31.7678807253432,32.8081100587817,29.673526162051,30.290037126313,27.5081086942987,9.32060869700128,38.332709730367,38.5720843705217,41.9000391442713,41.3813435731208,44.612686108516,39.6224796902341,62.5951706278032,46.1138472831595,45.0569694298954,50.3010408574481,43.2146343721444,42.4829342860131,40.6149135334796,6.72893358201177,40.2924148224458,38.3135163467125,42.2878178481568,30.8854226555088,32.8944458459831,30.7796879378127
"307.1",34.2594558492859,20.1529175359994,19.8924455700841,21.4264969674989,19.8165854032849,20.8989138812089,20.6416283583098,6.80307751037734,19.9943181137582,19.3738014951958,21.3543967449369,19.2508118172244,19.0712561921501,18.4423916195685,5.68217814921761,22.1444151610217,24.3393272323805,22.7819056601521,21.160032499013,22.8399287685239,21.7431574230793,40.7678056835934,26.4908335874157,27.4061604196968,30.2861505925617,31.148991517725,31.4321275069406,29.1784942271354,69.5610765205356,35.9645763019272,36.2984415591538,44.1313065614391,43.7447898352611,46.964653195589,33.7448775855716,9.04805266624042,23.6718066487328,22.8387387921386,24.261313406406,23.0932690640122,25.3918509783464,22.179092746163,9.41500363175811,26.9989681073538,28.2910350992799,30.9251238585042,27.8116129297299,28.7580317129761,27.751965771812,29.0617057878529,18.5614993531544,17.985838054512,19.1604262984979,19.4698810068567,20.0129350428439,19.6182328274088,17.0575749502139,25.7124432276248,24.9473006205869,27.4163971919996,23.051760748247,22.6522740764582,23.2686776166239,34.4188214908154,37.539136739405,36.4119379609985,40.2527203732263,39.3276302076973,40.0144969344551,35.812677840925,31.7969935947746,40.1282697937831,39.1871539661824,39.6641198094661,36.9960416866159,37.0417132666247,37.8322823225126,16.4802465089372,48.2385651907543,50.443655812546,57.0792503763249,44.6120767069956,41.2218940835965,43.2573659427058,29.7818107012979,30.3422755374274,28.9798944594898,31.8907136178835,26.7237453933015,26.6964010884253,24.951067405957,10.6546621063996,21.5497542648347,21.4590598119935,18.6677753300642,17.6064566576079,17.6353474803917,21.6855234870816,23.5950410635137,22.3510101227372,20.7730805166531,21.2314362484755,20.4093075884828,19.7361921564392,20.5344289311457,32.3701643349751,25.0653212594443,25.0854640268684,30.5173896331953,30.9156101554798,29.525422710123,30.0551154616237,56.9593277013848,37.8847618981321,38.832206399773,44.7189038453528,41.0549918009524,42.930018935367,38.9988992117139,25.8264685706208,22.5039243507924,22.695385978284,24.870196246592,24.8049926688345,27.2737018314506,23.3829407933121
"407.12",28.7067051281754,21.5990775709793,20.4552195361427,19.2146554788945,16.4018045579434,16.8786267378141,16.9633518401024,29.8078289094385,19.7763410689331,18.4331612088081,18.9569878980527,15.5195083352005,16.2656721454276,16.1163111604509,29.3665172778135,17.6289412251539,19.5948638416067,18.178637250828,16.4649622751615,16.4779401645881,15.83728365636,48.5399858253513,19.6788558824415,20.4571890927729,22.1274781005191,20.5492912143744,19.7503391845194,18.5925459930029,37.6128751333263,20.9796574678853,21.321019108243,21.4234420368166,18.5654143010557,18.626556534456,19.1444976844246,42.4292981532172,17.8297053903393,17.1708668630346,17.2781576666998,15.3869527354911,15.4960455647168,15.5689598498479,30.5824883215518,22.6904901512151,22.1377533186498,21.6475111884216,18.5006933436676,18.9726036945436,19.2398822025513,22.7489502411597,17.8043959856609,17.5593445701639,18.0910472182145,17.8593811928644,19.3606964292413,17.8132212253892,28.2208293496535,20.9223978840782,20.548465549817,21.7494529014558,17.8226897743118,18.3713552701395,18.7426928395564,50.3702633337871,27.599260479867,28.3573409967528,31.5727883081354,28.6353757060836,27.6200460010822,26.7033010892,33.1680704653133,28.2470257609676,26.7298621252587,28.7217340324207,25.2686858924664,23.9036235667035,25.4116727592757,33.5661535644985,28.18780364759,28.2246439919318,30.8258393111794,24.3385733944921,23.4060612479339,22.808587007691,22.0323673110195,23.93791782981,22.8572527780396,24.2019952648033,20.0791536238169,20.384051469,19.3048362323997,19.8119272272125,19.1015534127696,19.1932677441931,18.8728810182924,17.2993751113491,17.2169915740075,18.2695560680601,15.5844205400424,16.6786075258348,16.3638063480948,17.395036528293,16.519295397219,16.2917799526082,15.8802580298242,44.3067246720111,21.7421311403342,21.9584561906476,25.4222300985176,23.7895113354046,21.6790541027133,22.8376649781062,38.6291400865438,24.3314736454425,24.8877796352242,26.6902396257467,22.3887406502393,23.1780810111135,22.2600221163856,34.632713717822,16.7463323689744,17.0778995790626,18.1126442220665,17.1557813226943,17.9374340705604,14.1899388349129
