meta.name,Peak area - S10_GoatLiver_4 - Total Ion Count,Peak area - S11_ChickenLiver_3 - Total Ion Count,Peak area - S12_ChickenLiver_4 - Total Ion Count,Peak area - S13_ChickenHeart_5 - Total Ion Count,Peak area - S14_GoatLiver_5 - Total Ion Count,Peak area - S15_ChickenLiver_5 - Total Ion Count,Peak area - S16_ChickenLiver_6 - Total Ion Count,Peak area - S17_GoatLiver_6 - Total Ion Count,Peak area - S18_ChickenHeart_6 - Total Ion Count,Peak area - S1_ChickenHeart_1 - Total Ion Count,Peak area - S2_ChickenHeart_2 - Total Ion Count,Peak area - S3_ChickenLiver_1 - Total Ion Count,Peak area - S4_GoatLiver_1 - Total Ion Count,Peak area - S5_ChickenLiver_2 - Total Ion Count,Peak area - S6_GoatLiver_2 - Total Ion Count,Peak area - S7_ChickenHeart_3 - Total Ion Count,Peak area - S8_GoatLiver_3 - Total Ion Count,Peak area - S9_ChickenHeart_4 - Total Ion Count,Peak area - S10_QCS_1 - Total Ion Count,Peak area - S10_QCS_2 - Total Ion Count,Peak area - S10_QCS_3 - Total Ion Count,Peak area - S10_QCS_4 - Total Ion Count,Peak area - S10_QCS_5 - Total Ion Count,Peak area - S10_QCS_6 - Total Ion Count,Peak area - S11_QCS_1 - Total Ion Count,Peak area - S11_QCS_2 - Total Ion Count,Peak area - S11_QCS_3 - Total Ion Count,Peak area - S11_QCS_4 - Total Ion Count,Peak area - S11_QCS_5 - Total Ion Count,Peak area - S11_QCS_6 - Total Ion Count,Peak area - S12_QCS_1 - Total Ion Count,Peak area - S12_QCS_2 - Total Ion Count,Peak area - S12_QCS_3 - Total Ion Count,Peak area - S12_QCS_4 - Total Ion Count,Peak area - S12_QCS_5 - Total Ion Count,Peak area - S12_QCS_6 - Total Ion Count,Peak area - S13_QCS_1 - Total Ion Count,Peak area - S13_QCS_2 - Total Ion Count,Peak area - S13_QCS_3 - Total Ion Count,Peak area - S13_QCS_4 - Total Ion Count,Peak area - S13_QCS_5 - Total Ion Count,Peak area - S13_QCS_6 - Total Ion Count,Peak area - S14_QCS_1 - Total Ion Count,Peak area - S14_QCS_2 - Total Ion Count,Peak area - S14_QCS_3 - Total Ion Count,Peak area - S14_QCS_4 - Total Ion Count,Peak area - S14_QCS_5 - Total Ion Count,Peak area - S14_QCS_6 - Total Ion Count,Peak area - S15_QCS_1 - Total Ion Count,Peak area - S15_QCS_2 - Total Ion Count,Peak area - S15_QCS_3 - Total Ion Count,Peak area - S15_QCS_4 - Total Ion Count,Peak area - S15_QCS_5 - Total Ion Count,Peak area - S15_QCS_6 - Total Ion Count,Peak area - S16_QCS_1 - Total Ion Count,Peak area - S16_QCS_2 - Total Ion Count,Peak area - S16_QCS_3 - Total Ion Count,Peak area - S16_QCS_4 - Total Ion Count,Peak area - S16_QCS_5 - Total Ion Count,Peak area - S16_QCS_6 - Total Ion Count,Peak area - S17_QCS_1 - Total Ion Count,Peak area - S17_QCS_2 - Total Ion Count,Peak area - S17_QCS_3 - Total Ion Count,Peak area - S17_QCS_4 - Total Ion Count,Peak area - S17_QCS_5 - Total Ion Count,Peak area - S17_QCS_6 - Total Ion Count,Peak area - S18_QCS_1 - Total Ion Count,Peak area - S18_QCS_2 - Total Ion Count,Peak area - S18_QCS_3 - Total Ion Count,Peak area - S18_QCS_4 - Total Ion Count,Peak area - S18_QCS_5 - Total Ion Count,Peak area - S18_QCS_6 - Total Ion Count,Peak area - S1_QCS_1 - Total Ion Count,Peak area - S1_QCS_2 - Total Ion Count,Peak area - S1_QCS_3 - Total Ion Count,Peak area - S1_QCS_4 - Total Ion Count,Peak area - S1_QCS_5 - Total Ion Count,Peak area - S1_QCS_6 - Total Ion Count,Peak area - S2_QCS_1 - Total Ion Count,Peak area - S2_QCS_2 - Total Ion Count,Peak area - S2_QCS_3 - Total Ion Count,Peak area - S2_QCS_4 - Total Ion Count,Peak area - S2_QCS_5 - Total Ion Count,Peak area - S2_QCS_6 - Total Ion Count,Peak area - S3_QCS_1 - Total Ion Count,Peak area - S3_QCS_2 - Total Ion Count,Peak area - S3_QCS_3 - Total Ion Count,Peak area - S3_QCS_4 - Total Ion Count,Peak area - S3_QCS_5 - Total Ion Count,Peak area - S3_QCS_6 - Total Ion Count,Peak area - S4_QCS_1 - Total Ion Count,Peak area - S4_QCS_2 - Total Ion Count,Peak area - S4_QCS_3 - Total Ion Count,Peak area - S4_QCS_4 - Total Ion Count,Peak area - S4_QCS_5 - Total Ion Count,Peak area - S4_QCS_6 - Total Ion Count,Peak area - S5_QCS_1 - Total Ion Count,Peak area - S5_QCS_2 - Total Ion Count,Peak area - S5_QCS_3 - Total Ion Count,Peak area - S5_QCS_4 - Total Ion Count,Peak area - S5_QCS_5 - Total Ion Count,Peak area - S5_QCS_6 - Total Ion Count,Peak area - S6_QCS_1 - Total Ion Count,Peak area - S6_QCS_2 - Total Ion Count,Peak area - S6_QCS_3 - Total Ion Count,Peak area - S6_QCS_4 - Total Ion Count,Peak area - S6_QCS_5 - Total Ion Count,Peak area - S6_QCS_6 - Total Ion Count,Peak area - S7_QCS_1 - Total Ion Count,Peak area - S7_QCS_2 - Total Ion Count,Peak area - S7_QCS_3 - Total Ion Count,Peak area - S7_QCS_4 - Total Ion Count,Peak area - S7_QCS_5 - Total Ion Count,Peak area - S7_QCS_6 - Total Ion Count,Peak area - S8_QCS_1 - Total Ion Count,Peak area - S8_QCS_2 - Total Ion Count,Peak area - S8_QCS_3 - Total Ion Count,Peak area - S8_QCS_4 - Total Ion Count,Peak area - S8_QCS_5 - Total Ion Count,Peak area - S8_QCS_6 - Total Ion Count,Peak area - S9_QCS_1 - Total Ion Count,Peak area - S9_QCS_2 - Total Ion Count,Peak area - S9_QCS_3 - Total Ion Count,Peak area - S9_QCS_4 - Total Ion Count,Peak area - S9_QCS_5 - Total Ion Count,Peak area - S9_QCS_6 - Total Ion Count
828.589,583.1693,429.6541,458.8945,1131.4861,623.0521,526.5429,419.28088,575.5205,868.4665,992.1703,1015.02655,593.32294,642.5676,411.96957,569.53827,903.9234,648.71906,999.93646,157.90918,155.10847,154.57494,149.45877,147.3907,141.5742,164.20526,164.48257,164.55162,159.65718,160.29654,154.93375,162.41757,161.12437,152.19798,145.28397,143.5358,153.79497,164.47588,162.81635,161.4389,144.35855,143.15154,147.78036,151.8664,155.4009,147.92041,149.10925,150.84204,152.87032,168.38918,169.1108,164.82701,158.969,154.8781,163.01164,161.87321,163.57063,160.11087,149.48087,147.65715,151.35791,165.9105,164.12973,165.64702,162.53435,165.68369,159.6809,157.42229,159.71738,154.63345,143.43414,145.81844,152.22551,159.28513,158.70908,161.58395,153.65115,151.2613,152.68573,152.41919,155.21756,149.05751,144.17125,143.81659,149.46385,156.22456,156.9554,158.77882,147.07037,145.73346,142.2717,159.73312,162.11232,149.31233,145.28586,145.05061,159.8671,167.70697,167.32855,166.73883,164.41628,164.67715,163.20538,158.58917,160.82909,153.13501,150.37613,152.44081,154.97131,172.02942,169.80981,169.08208,148.91641,148.30031,150.64566,161.28215,160.33443,154.8844,148.8392,147.247,149.78438,163.0343,165.06732,168.12587,164.44843,162.56871,158.32965
844.5,410.16196,419.48734,444.54504,1228.055,413.1248,512.9437,415.90994,405.67157,901.5465,1005.86444,1084.7052,577.8077,451.14542,401.67398,394.06885,901.74976,444.46048,1047.6288,110.03773,108.9656,108.60285,109.3375,107.72931,108.1528,112.44163,111.97304,112.059944,109.36599,109.22043,110.34575,110.714615,109.08342,107.070015,108.25739,108.13905,110.28839,119.94627,118.2813,116.46686,108.68804,109.321594,111.42901,116.84968,117.656654,114.44421,116.91147,117.90921,118.968735,130.80476,131.03288,128.4923,130.53206,127.85829,131.2199,109.11464,111.10933,108.418594,108.774765,108.394485,110.85012,114.64576,113.71524,111.622795,110.2657,113.16524,112.20256,111.80875,112.17893,107.02186,106.02566,108.81373,110.03987,117.77555,116.60078,121.186165,115.36405,110.572136,112.02898,109.45406,111.10703,107.743935,106.493416,107.068146,111.74192,126.90535,127.670944,129.02557,121.17601,120.30483,117.864,109.2714,109.7732,107.560844,107.25876,107.305954,109.90572,120.25895,123.39479,120.571915,119.374695,118.58111,122.311386,112.11025,112.19489,109.425064,108.31793,108.91878,110.803894,133.44073,129.77606,125.48426,109.24784,108.37768,114.11084,125.385155,125.29384,118.03904,116.73283,115.697174,120.73199,124.57468,126.196465,126.65673,129.03372,129.05225,125.21463
848.5,941.2395,902.29956,940.1425,878.2273,1107.2916,1153.0281,864.85474,898.72205,719.62854,738.61456,783.9085,1355.4117,1147.1277,840.8582,961.90454,713.13513,1070.5109,808.3695,175.36897,176.87152,190.66829,188.73772,178.42421,169.034,191.8792,189.48857,173.64822,173.8261,174.49135,175.386,179.86252,174.67696,175.29892,166.15598,165.3118,170.49919,171.76112,170.53613,170.19937,152.90335,152.53758,149.62392,157.51538,160.58504,146.27214,146.70984,148.43965,152.28107,180.8492,182.31496,176.50662,175.34277,170.98401,175.1902,196.76627,195.20352,189.6045,177.29724,170.08536,176.57825,183.9634,179.62419,182.14362,179.12598,184.23058,173.19388,182.34164,185.0678,188.27194,167.97687,170.80186,174.29965,176.70866,176.11076,165.0286,160.46037,160.8652,168.94228,167.08833,165.1794,154.85127,149.28331,147.57806,155.34666,178.92996,176.47778,179.43788,161.39813,160.77185,156.2617,205.5185,204.2679,194.30827,187.3827,188.81757,204.23723,165.10712,165.66545,179.3578,180.98653,188.37347,158.19048,158.31596,162.61993,161.4179,159.93056,161.08043,152.63278,190.37158,188.45976,171.04077,138.79015,140.33041,148.6593,168.75809,167.38649,154.07819,148.05013,145.24585,150.36049,169.7366,168.55447,166.65688,169.22514,168.80573,161.27484
853.6,206.58133,180.35509,190.93147,400.6229,215.12622,218.36765,184.02235,208.19348,365.42233,405.86298,401.0264,206.65852,217.24103,176.8107,204.73582,397.58994,223.81941,378.85455,91.93777,91.22182,91.897606,90.67002,88.87369,87.66978,92.5126,91.61891,88.63466,85.51442,85.47383,86.24097,87.677895,89.352196,92.952324,91.034325,90.78373,89.978546,91.898285,90.93629,90.69011,87.767784,87.96874,84.51994,88.73416,89.373405,86.303406,85.67156,85.27213,86.33423,94.33053,95.31797,94.60484,95.11325,94.18527,94.57048,95.94417,95.76742,94.3505,91.70276,90.399536,91.07785,91.250656,89.99337,88.94296,87.33032,88.79497,87.70947,91.315895,92.20407,91.60459,87.0509,87.826004,88.678116,90.1392,89.70991,91.470474,90.91848,90.55761,88.0611,88.50832,88.04697,90.01189,88.43583,88.0906,86.02643,89.62249,88.81837,92.89131,87.91327,86.98556,85.291435,92.483604,92.487976,90.05483,87.80782,87.635796,92.10332,90.484924,90.94398,92.39371,91.549644,91.918816,88.798836,88.16185,88.77564,89.20011,89.32894,89.1769,88.633545,97.79058,96.90676,93.22479,85.80042,86.90099,84.95668,89.58497,89.26725,89.52169,87.09579,86.48337,84.68309,91.40115,91.961105,92.2379,91.38531,92.8682,87.46221
879.65,154.73706,134.4402,139.82193,396.2916,155.67668,149.54745,134.10315,166.03075,378.25986,432.79324,421.70462,139.86156,152.31801,134.01932,155.32317,445.97458,157.11667,374.2161,85.948784,85.45369,87.7142,84.04147,82.102135,78.0844,92.664986,93.24003,92.32544,89.921455,90.82254,88.1877,93.579544,87.9523,82.6367,79.62392,78.67047,82.233734,89.2293,89.04846,86.30243,75.068375,73.184845,77.166565,77.0771,79.03327,72.799,72.719925,73.482086,74.78809,81.31436,80.66623,77.492584,72.774254,71.71027,74.40543,89.75841,89.01243,89.69291,82.884575,81.29578,79.495,96.26699,95.1623,94.931015,92.21714,92.71788,91.330345,87.45306,89.13975,87.37574,78.899155,79.88673,83.86423,85.48122,84.56543,75.89802,74.390465,75.70317,79.121475,78.83041,79.889565,76.95178,76.26818,76.252625,75.22515,75.552155,74.28758,75.669464,71.04196,70.63523,68.30553,95.50794,97.5665,86.71415,83.49441,83.713234,94.51511,89.829956,90.236145,86.79202,85.552086,87.81768,85.991035,82.641846,84.45933,78.480705,77.88645,78.686966,81.17738,91.96525,92.52914,87.34481,74.491714,74.35863,76.95942,78.05139,76.78925,74.745224,71.9239,71.90703,71.36795,84.95074,85.378716,82.078964,77.355576,75.57634,77.13324
881.65,180.96341,154.26999,165.30122,522.43,185.65233,175.64026,157.70758,194.30948,502.1389,574.2855,559.87415,162.67197,177.50407,155.0431,182.36699,580.059,185.42558,498.78864,90.854225,90.346306,92.71851,90.137924,88.4606,84.47112,97.62554,98.306335,96.63925,95.593056,96.25737,94.46798,98.16269,93.00534,88.05859,86.266655,85.61011,88.46147,93.981,94.083664,92.240776,82.95595,81.2823,84.200775,85.00605,86.21551,81.63334,82.11921,82.88966,83.49497,88.30315,87.650444,84.599304,82.65653,81.60884,83.28247,93.26202,93.02816,93.1512,88.186325,87.184746,85.33294,100.5627,99.662674,98.9656,97.519684,98.37325,97.01127,91.94962,93.5864,92.34875,85.70821,87.05677,89.11115,91.358086,90.5965,83.14812,81.620705,82.202545,85.13234,84.4995,85.2111,83.109634,82.48702,82.501656,81.71096,84.89117,83.958534,85.82456,81.39644,81.21297,79.29552,99.41366,101.20718,92.08147,89.5294,89.62612,98.396805,94.641365,95.35021,91.37682,90.73237,92.61222,92.31975,88.192184,89.66706,84.23221,83.91341,84.446594,87.13489,97.857346,98.12948,93.14765,81.82613,81.12817,84.100235,86.19114,85.40909,82.881516,81.41569,81.3198,81.813576,90.35868,90.70838,88.39297,86.968155,85.21087,86.656395
882.65,119.764206,103.30529,109.38211,219.95003,121.88904,112.690865,105.50108,126.06636,214.44516,227.00848,225.26688,107.28713,119.37679,103.74169,120.407814,221.63947,122.59819,221.13072,55.20439,55.19787,56.083843,54.695892,53.99938,52.108257,58.417107,58.614494,58.169117,56.8758,57.10251,56.439453,57.45702,55.302654,54.075363,53.076176,52.711246,53.35893,58.37419,58.066807,56.974823,52.0723,51.52155,52.310085,53.010868,53.398434,51.70689,51.89967,52.1471,52.164906,55.736748,55.75354,54.447536,52.875988,52.1241,53.583435,56.33419,55.91214,56.03134,53.540478,52.97088,52.26655,59.81687,59.369144,58.973396,58.08708,58.475716,57.82337,55.26573,56.062916,55.63787,52.80555,53.400764,53.971264,56.48318,55.912125,53.545,52.343037,52.37509,53.212437,52.581787,52.551304,52.261044,51.534946,51.621815,50.892735,53.647266,53.316532,54.403778,51.893772,51.78873,50.48681,58.236965,58.843075,55.093353,53.921593,53.954994,57.84756,57.994102,58.931816,56.53128,56.070057,56.80518,58.333286,53.747295,54.413673,52.494205,52.336533,52.48594,53.443913,60.748306,60.445454,58.2086,51.59171,51.486897,52.249424,54.319363,53.84246,52.77554,51.953075,51.723774,51.57398,56.667007,56.965435,55.82298,54.522358,53.982643,54.04149
895.6,124.191086,120.74767,125.8202,302.00848,132.87502,127.44064,120.109146,126.0201,266.93796,281.25443,286.9932,132.70609,129.10902,118.40078,126.120575,275.27768,129.75948,279.99045,79.27248,80.03562,83.72271,82.02585,79.84083,77.029175,85.96729,86.13078,83.68564,81.56277,82.083244,81.98312,82.35795,80.38091,80.77531,78.299164,78.12931,78.130035,79.70873,79.77239,76.88722,71.16771,70.61593,71.739365,71.6872,72.45516,68.80636,68.31682,68.68863,69.55383,72.787315,71.92659,69.46725,66.284386,65.94034,67.28282,84.13298,82.5583,84.73916,81.22367,79.324425,76.71455,87.406715,86.292,85.38476,83.58181,83.37154,82.82943,80.16351,81.42681,83.80505,78.27025,78.80361,77.8593,78.41751,77.80534,68.410194,69.76596,72.1143,74.716354,74.48456,74.158,72.39917,72.19153,71.919945,70.63312,74.03463,72.690384,73.1379,68.878265,68.95094,67.28383,88.10838,88.21901,84.81255,82.38709,82.36074,86.286934,78.463806,79.42522,77.32498,77.26694,79.84544,76.63463,74.744255,75.79755,73.45637,73.57018,73.61867,73.37565,81.626915,82.07997,74.67155,67.19437,67.88487,69.358215,72.572815,71.88757,69.853004,68.52581,68.50465,67.88783,76.85084,76.553055,72.07761,68.24138,67.952934,70.3566
897.6,127.14229,119.93143,127.11535,320.02182,142.57536,126.41921,121.89803,127.869255,273.7258,305.2683,311.60886,127.36778,132.21455,119.28371,131.40427,306.45016,137.06697,282.13364,90.193405,90.35668,92.921295,90.74549,88.2959,85.2607,96.68454,96.88804,94.82368,92.285286,92.805855,91.58143,93.83424,90.08617,88.41604,85.73198,85.56865,86.98798,92.63353,92.67451,89.869576,80.65013,79.65427,81.63772,83.14617,84.0717,78.24154,78.465195,79.31674,81.21856,86.21899,85.54133,82.543594,79.41704,78.513,81.21598,94.164536,93.751366,93.1924,88.81743,86.95766,86.44702,98.60686,97.57759,96.69255,94.79652,95.00758,94.00043,91.838524,93.16335,92.733284,86.12336,86.9108,88.56751,90.86633,89.90047,81.873795,80.81303,81.70461,85.30941,84.53793,84.726906,81.14168,80.05955,79.79285,80.5595,87.89825,86.59791,85.60196,79.18253,79.130516,77.89724,97.53205,98.11109,92.92427,90.52327,90.722565,96.65044,91.66497,92.73443,89.58641,89.21557,91.464676,89.765495,85.00577,86.452385,83.72089,83.59037,83.911125,84.01476,95.870384,96.40724,90.18918,77.060394,77.219864,80.59818,86.49105,85.60788,80.5744,78.79376,78.3897,79.98566,89.00151,89.06335,86.065605,81.77411,81.42616,82.71437
905.7,93.27229,84.70608,93.70971,187.18088,107.0846,90.28326,90.63446,94.29823,200.47243,188.05058,205.63342,84.37691,98.12933,85.60413,98.86153,183.85464,102.19383,199.64804,46.325035,46.181858,46.658154,46.07132,45.361053,44.796635,47.80114,47.799946,46.895687,46.245277,46.305016,46.766994,47.28036,47.147614,46.5107,46.706417,46.891006,47.376698,48.060192,47.71974,46.93921,45.42002,45.461754,45.00203,47.58688,47.937008,47.461224,48.38196,48.81525,48.463867,47.141743,47.28557,47.070183,47.829067,47.758434,47.356705,47.121357,47.1022,47.321697,46.637505,46.487957,46.243702,48.291355,47.9767,47.36399,46.666157,47.072643,47.243477,46.37786,46.687847,46.550213,45.466232,45.857983,45.79548,47.036076,46.706753,46.2879,45.83365,45.375565,45.41698,45.246017,45.688656,45.43224,45.011524,45.43033,45.317898,49.714672,49.6629,50.497276,48.274437,48.0583,46.90116,47.62978,47.911682,46.098755,45.333523,45.26267,47.478,47.228733,47.884083,46.619823,46.5461,46.78671,47.909878,46.74343,46.56698,45.7796,45.951275,45.85155,46.720222,49.968857,49.622482,47.477566,44.399796,44.4248,45.157597,48.776775,49.2989,47.91339,48.341908,48.169117,49.093136,47.338245,47.50765,46.93449,47.896996,48.2626,47.75938
907.7,114.039536,105.32768,115.61132,258.03915,131.64815,110.828445,112.141174,115.2979,275.9386,255.70201,289.41058,103.23605,121.35459,105.659355,120.554,253.53368,126.498024,273.3548,57.7754,57.616283,58.773113,58.56842,57.56413,56.698303,60.589,60.620495,59.32913,58.61263,58.697697,58.974003,59.440556,58.94565,58.442055,58.791256,58.916428,59.226578,59.713417,59.530323,58.970356,56.93276,56.93865,56.098648,58.84038,59.05034,58.159336,58.96144,59.186535,59.312607,59.618446,59.616478,58.863586,59.82392,59.785828,59.08742,59.142197,59.12025,59.52946,59.00151,58.61686,58.39686,61.132248,60.62028,60.093605,59.30846,60.032356,59.39408,58.273766,58.666,58.707077,57.075985,57.86181,57.578182,59.125076,58.72321,57.84927,57.278492,56.889557,56.998657,56.784454,57.154182,56.837177,56.405277,56.75447,56.784306,60.71831,60.705666,61.84951,59.833225,59.60213,57.934055,60.18585,60.332333,58.73393,57.96006,57.9476,60.114376,58.88955,59.533035,59.093822,58.94853,59.473297,58.886494,57.909534,57.892906,57.00678,57.278408,57.1697,58.07784,62.491394,61.966343,59.546642,55.10414,55.041035,56.218357,60.243973,60.431297,58.888733,59.11876,58.923676,59.49948,59.57217,59.81614,59.19282,60.268986,60.457184,59.418747
921.6,81.009926,80.594826,85.94591,147.5965,81.84864,87.229126,85.47651,82.379776,144.02815,137.34143,151.43173,82.352,84.39943,81.07658,81.424644,134.96819,82.3485,147.19225,42.176743,42.073223,42.930824,43.21517,42.3639,41.965233,43.2527,43.08855,41.941746,41.619812,41.619984,42.40001,43.465206,43.413742,43.33375,43.720085,44.00899,43.988766,43.132027,42.69994,42.128582,41.73559,41.94072,40.48141,42.95971,43.296185,43.155,43.93433,44.15944,43.689686,45.86124,46.252735,45.518837,47.13939,46.63937,47.309353,43.9427,44.1133,44.136406,44.320484,43.854847,44.006958,43.371593,42.970123,42.181484,41.722145,42.30351,42.163895,43.093204,43.127453,43.06517,42.18941,42.742107,42.614853,42.74362,42.63275,43.301685,42.816383,42.152775,42.196175,41.99762,42.067314,41.754677,41.44,41.66029,41.932755,46.381042,46.587624,46.989418,45.281166,44.918255,44.40858,44.020493,43.96749,43.065086,42.632786,42.578197,44.203983,42.44056,42.953575,43.658173,43.64988,43.80192,42.466656,42.15664,42.19525,41.940754,42.08769,41.982613,41.950764,45.315926,44.671444,42.79246,39.54025,39.814243,40.65231,44.985992,45.182804,43.743565,44.045128,43.82387,44.60418,44.24239,44.43921,43.538506,45.1311,45.70352,44.490837
923.6,106.46989,101.14937,109.66104,237.90192,108.03373,112.7688,107.602356,108.184425,227.46588,222.97253,240.86128,110.10337,110.714874,101.15165,106.60504,215.29807,106.98479,235.03563,52.022194,51.69902,52.693367,53.26851,52.152195,51.811363,53.034336,52.805916,51.37714,51.224205,51.212357,52.24372,53.341698,53.512783,53.236954,54.090614,54.590443,54.41105,52.98257,52.41331,51.52732,51.00016,51.171516,49.892944,53.043777,53.36585,53.00106,54.25525,54.553818,53.857746,57.065983,57.590572,56.133415,58.312492,57.611332,58.839344,54.173115,54.470097,54.39397,54.687748,54.172493,54.350224,53.193672,52.6654,51.566643,51.11403,51.82831,51.676376,52.75765,52.76711,52.764736,51.829197,52.87457,52.275692,52.501595,52.488384,52.574368,51.993855,51.264713,51.953934,51.712402,51.809635,50.920185,50.8319,51.229134,51.529076,57.560596,57.867313,58.887974,56.643787,56.12037,54.896236,54.625046,54.488422,53.338306,52.91486,52.913578,54.7959,52.29305,52.925243,53.90702,53.848835,54.026653,52.121635,51.94088,52.037594,51.55013,51.70731,51.640747,51.767147,56.104626,55.35826,52.199238,48.456486,48.622433,50.303978,55.345623,55.7646,53.712036,54.39823,54.182995,55.35124,54.55349,54.903088,53.36919,55.735016,56.345844,55.049046
