"","injection.order","batch","260.186","267.187","102.152","104.146","116.105","118.148","120.141","132.125","140.122","147.12","148.12","158.086","162.172","163.17","166.108","175.1","180.135","182.128","184.146","189.1","202.1","203.107","204.1","206.121","213.1","219.077","222.091","227.099","230.089","231.011","232.008","233.004","251.117","258.12","259.09","280.1","282.15","296.113","297.035","307.1","407.12","423.1","548.399","550.417","562.376","570.373","572.391","575.401","577.45","578.45","586.369","601.45","603.45","604.45","605.45","610.386","627.45","688.469","716.4","734.5","735.5","741.5","742.5","748.85","756.5","758.653","759.55","760.647","761.668","762.6","768.5","769.666","770.662","772.606","773.6","774.68","780.6","781.5","782.55","783.6","784.6","785.6","786.6","787.6","788.6","789.6","790.6","796.598","797.62","798.6","799.638","800.635","801.6","804.5","806.55","807.45","808.6","809.6","810.6","811.6","820.5","822.5","824.5","825.5","826.55","827.55","828.589","844.5","848.5","853.6","879.65","881.65","882.65","895.6","897.6","905.7","907.7","921.6","923.6"
"Peak area - S10_GoatLiver_4 - Total Ion Count",64,2,"24.862476348877","13.286972999573","12.881360054016","1533.1494140625","26.689069747925","36.105461120605","9.8226938247681","94.230285644531","29.492860794067","106.73169708252","70.187004089355","16.589685440063","92.769538879395","59.357849121094","35.570503234863","87.666625976562","38.506134033203","14.753091812134","1344.3395996094","19.271894454956","31.366176605225","78.693908691406","38.433601379395","42.423809051514","19.769290924072","90.892936706543","87.35245513916","59.204891204834","236.84036254883","700.62408447266","112.63761138916","95.940864562988","113.43920898438","411.44155883789","61.213558197021","153.78706359863","25.964416503906","522.24365234375","69.483322143555","48.723529815674","42.521430969238","36.571220397949","16.803535461426","19.688230514526","26.533548355103","19.385776519775","18.008985519409","19.239322662354","20.022970199585","20.190229415894","18.668704986572","16.990842819214","20.418756484985","19.14134979248","23.164123535156","16.191873550415","30.882677078247","54.01530456543","41.902420043945","35.333980560303","20.828025817871","28.71012878418","32.96715927124","91.919860839844","34.989212036133","81.544967651367","41.537506103516","124.16957855225","68.083808898926","42.60258102417","25.506565093994","22.536386489868","42.273815155029","45.171760559082","25.025814056396","57.544025421143","41.792591094971","24.914869308472","79.565826416016","41.039436340332","47.450035095215","26.044509887695","63.164985656738","37.58402633667","72.16089630127","41.958797454834","30.387577056885","89.58878326416","47.558212280273","173.98602294922","77.138977050781","50.651779174805","29.384321212769","29.520998001099","46.527889251709","31.823808670044","54.493503570557","32.916522979736","72.94465637207","39.547092437744","35.668186187744","41.445606231689","78.314193725586","45.04333114624","94.871726989746","48.490688323975","37.377922058105","28.279666900635","52.509906768799","22.231267929077","13.3522605896","13.8266248703","14.296082496643","14.761753082275","15.089582443237","13.395822525024","13.110986709595","13.103377342224","13.717963218689"
"Peak area - S10_QCS_1 - Total Ion Count",65,2,"137.73648071289","97.435554504395","34.313732147217","33.973503112793","20.566799163818","19.157690048218","8.0692596435547","24.587991714478","19.83491897583","57.385967254639","30.81736946106","15.045859336853","78.247146606445","17.029321670532","11.712224960327","46.648281097412","8.5140647888184","16.270765304565","45.716892242432","11.48836517334","22.821014404297","16.007690429688","14.923484802246","21.869922637939","9.673770904541","16.29923248291","17.80246925354","12.215118408203","29.905948638916","21.539630889893","21.614181518555","12.00119972229","18.255184173584","26.370193481445","15.164310455322","21.585456848145","22.346248626709","70.67601776123","34.053062438965","16.704452514648","17.720624923706","13.274320602417","8.3151197433472","12.611568450928","9.5782995223999","12.522073745728","15.314490318298","21.120851516724","10.526819229126","8.4232940673828","31.407777786255","8.9691581726074","7.261073589325","7.7365860939026","12.701042175293","18.336822509766","13.572171211243","9.3905391693115","6.1627082824707","7.0323252677917","8.4733028411865","6.4835324287415","7.5690531730652","11.801453590393","6.5622806549072","9.441481590271","7.4626445770264","7.7490391731262","6.8705568313599","11.294891357422","9.338041305542","8.8866453170776","9.5778484344482","8.841197013855","6.1451425552368","8.751838684082","7.2266330718994","7.0885396003723","7.059232711792","6.7439661026001","8.6572799682617","7.8064122200012","10.597256660461","8.7345781326294","11.23419380188","8.2826099395752","9.6565494537354","6.1907925605774","5.7307858467102","5.8051781654358","5.6962747573853","6.0060572624207","6.3537330627441","10.329131126404","23.8567237854","20.97101020813","13.181525230408","9.9569549560547","9.2446241378784","7.5784401893616","6.1097178459167","6.8685417175293","8.0750703811646","8.0748567581177","9.0287446975708","8.5588474273682","11.203834533691","6.60231590271","13.896600723267","9.6532878875732","6.7699770927429","6.3785839080811","6.0767531394958","9.7028102874756","11.745839118958","6.9235644340515","6.9147896766663","6.8620653152466","7.0858879089355"
"Peak area - S10_QCS_2 - Total Ion Count",66,2,"119.50503540039","101.62287902832","35.098720550537","35.054580688477","21.155214309692","18.89436340332","8.1487483978271","25.165336608887","20.513065338135","55.918563842773","29.689044952393","14.921514511108","78.793800354004","17.351905822754","11.741149902344","47.694469451904","8.5140171051025","16.323062896729","46.957824707031","11.71951675415","22.778291702271","15.798595428467","14.409562110901","21.605108261108","9.4036340713501","16.422964096069","17.341947555542","12.116962432861","30.622583389282","22.519969940186","22.203689575195","12.188617706299","17.960742950439","27.230632781982","14.930468559265","20.668478012085","23.229675292969","71.742553710938","34.722301483154","16.436027526855","16.949726104736","13.102516174316","7.5283808708191","10.696382522583","9.1631994247437","11.677645683289","14.216346740723","21.132253646851","10.494215011597","8.446457862854","22.591119766235","8.9462575912476","7.2669467926025","7.9056305885315","12.434614181519","17.138628005981","12.932130813599","9.161416053772","6.0757527351379","6.9100790023804","8.2280941009521","6.3168163299561","7.2804918289185","11.814847946167","6.5308246612549","9.3290748596191","7.1793842315674","7.8143377304077","6.982602596283","10.928954124451","9.0280027389526","8.6804990768433","9.2436685562134","8.6157579421997","6.2541851997375","8.4782295227051","7.1749606132507","7.0341811180115","6.981162071228","6.6488485336304","8.2675790786743","7.4388890266418","10.393535614014","8.4564533233643","10.802439689636","8.2814083099365","9.4272432327271","6.0760412216187","5.8626580238342","5.7094707489014","5.5878524780273","6.0004539489746","6.3835463523865","10.492581367493","23.731056213379","20.254936218262","12.610112190247","9.4437484741211","8.9450511932373","7.1967997550964","6.0658283233643","6.5996074676514","8.2288980484009","8.0273685455322","8.8195819854736","8.3465976715088","10.718146324158","6.6408367156982","13.953073501587","9.4409217834473","6.6856880187988","6.3827424049377","6.114040851593","9.9307899475098","11.368858337402","6.8781852722168","6.7651567459106","6.7650856971741","7.0354895591736"
"Peak area - S10_QCS_3 - Total Ion Count",67,2,"52.95552444458","45.440727233887","36.816204071045","20.517364501953","20.016408920288","13.106328010559","8.2596874237061","18.907127380371","18.322608947754","54.158760070801","27.982244491577","14.813702583313","77.880378723145","17.404109954834","11.012004852295","49.47774887085","8.46058177948","15.546599388123","44.415069580078","11.553586006165","22.825811386108","15.600134849548","14.177490234375","21.587068557739","8.936674118042","16.296434402466","16.260921478271","10.304071426392","30.146957397461","21.795934677124","22.182592391968","12.612678527832","17.714851379395","30.699680328369","15.386431694031","19.90601348877","23.826225280762","63.110515594482","37.603809356689","16.329914093018","15.266084671021","13.042937278748","7.1394906044006","9.3084516525269","8.4936552047729","10.702838897705","13.337237358093","22.365673065186","10.562054634094","8.3745107650757","13.448836326599","8.5933647155762","7.1089015007019","7.6335158348083","11.828373908997","14.608601570129","11.95557308197","8.9373550415039","5.7750520706177","6.9473323822021","7.8840432167053","6.4015512466431","6.9394931793213","11.433856010437","6.2467837333679","8.7622528076172","6.9221420288086","7.5705533027649","6.8463869094849","10.373423576355","8.8563642501831","8.3801574707031","9.0985221862793","7.9837498664856","5.9516015052795","8.1745758056641","6.8700408935547","6.6519327163696","6.7640075683594","6.4896016120911","8.1470994949341","7.0247402191162","9.7914686203003","7.8682398796082","10.246146202087","7.7140145301819","9.0092811584473","5.8884735107422","5.5330410003662","5.7435903549194","5.4060373306274","5.8085761070251","6.1487574577332","10.562885284424","24.506326675415","20.63606262207","12.813390731812","9.1200227737427","8.9012393951416","6.916130065918","5.8628907203674","6.4171104431152","8.2561531066895","7.8170003890991","8.5494899749756","8.3000383377075","10.03672504425","6.2468128204346","14.430038452148","9.5128993988037","6.4480247497559","6.1184458732605","5.9857683181763","10.419861793518","11.483107566833","6.6095719337463","6.8288626670837","6.610671043396","6.8352794647217"
"Peak area - S10_QCS_4 - Total Ion Count",68,2,"44.430557250977","36.04857635498","33.513149261475","19.59766960144","19.813472747803","12.426544189453","8.1915616989136","18.488046646118","17.60772895813","52.912605285645","25.305158615112","13.615041732788","73.502540588379","16.672836303711","10.377976417542","49.013160705566","8.1909637451172","14.387372970581","42.682582855225","10.950412750244","21.556251525879","15.120445251465","13.151947975159","20.168256759644","9.3839511871338","15.570616722107","15.352526664734","9.7915143966675","28.066207885742","20.797105789185","20.305837631226","12.072710990906","16.786287307739","30.235284805298","14.062114715576","19.780681610107","21.699451446533","57.464115142822","35.833324432373","16.356357574463","14.520684242249","12.271130561829","6.8794484138489","8.6343765258789","8.0231523513794","10.044713973999","12.385083198547","21.463409423828","9.7058353424072","8.0833921432495","10.056713104248","8.2225275039673","7.1614809036255","7.4596571922302","11.300928115845","11.162088394165","10.751523017883","8.4778852462769","5.6850929260254","6.6309585571289","7.7907085418701","6.29248046875","6.548583984375","11.05542755127","6.1769227981567","8.4395112991333","6.8421473503113","7.4289712905884","6.7438416481018","9.8571872711182","8.7209310531616","8.1202449798584","8.9987058639526","7.8655071258545","6.0392990112305","8.010479927063","6.9176716804504","6.5212469100952","6.5903739929199","6.1663775444031","7.7537322044373","6.8462476730347","8.9748163223267","7.4937968254089","9.3401041030884","7.3333673477173","8.4095649719238","5.8621664047241","5.5966739654541","5.8278284072876","5.342930316925","5.8829731941223","6.0852956771851","9.654351234436","23.89444732666","19.587274551392","12.468766212463","8.9118127822876","8.6676378250122","6.4877672195435","5.6974992752075","6.2607283592224","8.0713663101196","7.8615193367004","8.1494464874268","8.0067672729492","9.6537027359009","6.0743384361267","14.917112350464","9.6953630447388","6.637188911438","6.2799792289734","5.9719748497009","9.9502820968628","11.477129936218","6.6011457443237","6.833676815033","6.5578489303589","6.5166306495667"
"Peak area - S10_QCS_5 - Total Ion Count",69,2,"55.795078277588","46.473815917969","31.088592529297","19.5992603302","19.861141204834","13.052063941956","8.018648147583","18.975584030151","17.761024475098","53.524684906006","24.252618789673","13.33522605896","70.862983703613","16.366550445557","10.226273536682","47.288181304932","8.0667505264282","14.146920204163","43.118190765381","10.871229171753","20.837734222412","15.045486450195","13.046741485596","20.48189163208","9.8756523132324","15.680280685425","15.699614524841","9.9991874694824","27.11252784729","21.57137298584","19.709442138672","12.071426391602","17.013893127441","28.938943862915","13.665124893188","19.800144195557","21.165370941162","55.688819885254","32.997325897217","16.958087921143","14.802195549011","12.264951705933","6.8783850669861","8.5614748001099","8.1959934234619","10.00551700592","12.10807800293","21.248470306396","9.4808988571167","7.8303270339966","9.2496118545532","8.2655439376831","7.0146541595459","7.2027416229248","11.442042350769","8.8889179229736","10.30473613739","8.203145980835","5.5481643676758","6.6035008430481","7.615713596344","6.1614580154419","6.6062979698181","10.95877456665","6.0919332504272","8.4318723678589","6.8737115859985","7.6270427703857","6.5227794647217","9.450475692749","8.5317840576172","7.8736939430237","8.6999235153198","7.8377304077148","5.9661049842834","7.9791188240051","7.0977082252502","6.4757413864136","6.5295486450195","6.1417899131775","7.491238117218","6.6696281433105","8.5811967849731","7.2807235717773","9.0827484130859","7.0856857299805","7.9727158546448","5.9165983200073","5.5137586593628","5.7067995071411","5.467586517334","5.8535299301147","5.8424949645996","9.1891212463379","24.154970169067","18.642055511475","12.577637672424","9.0324640274048","8.6624526977539","6.4275231361389","5.7182178497314","6.2160472869873","7.5789103507996","7.7734317779541","8.0075912475586","7.779317855835","9.1642236709595","6.1660623550415","14.40949344635","9.5080432891846","6.7166571617126","6.4172306060791","5.9751539230347","9.5273914337158","11.811333656311","6.4825663566589","6.588285446167","6.3267116546631","6.5091505050659"
"Peak area - S10_QCS_6 - Total Ion Count",70,2,"120.70277404785","110.33308410645","31.799385070801","40.901569366455","22.034238815308","18.743337631226","8.1213884353638","26.659914016724","22.184183120728","54.541007995605","25.682579040527","12.730725288391","72.566741943359","16.232809066772","10.973358154297","46.258949279785","8.1472406387329","14.240260124207","45.799156188965","11.205077171326","20.110696792603","14.989026069641","13.634112358093","19.377010345459","10.307422637939","15.104229927063","16.143426895142","11.236748695374","27.634809494019","20.9993019104","20.906620025635","11.602027893066","16.292051315308","27.612863540649","13.434113502502","20.068588256836","23.396024703979","61.187835693359","34.768821716309","17.139659881592","15.123470306396","12.347457885742","6.9587879180908","8.8905916213989","8.2656984329224","10.222577095032","12.609915733337","20.462703704834","9.4570693969727","7.8223237991333","11.621011734009","8.4061098098755","7.0934233665466","7.4544162750244","11.434993743896","12.738674163818","11.196826934814","8.1471385955811","5.7351665496826","6.5468969345093","7.719584941864","6.3715052604675","6.594220161438","11.196398735046","6.2114224433899","8.5739097595215","7.048002243042","7.5510587692261","6.7447209358215","9.6810731887817","8.2905302047729","7.9320030212402","8.7191247940063","7.959988117218","5.9462647438049","8.1378650665283","6.9702949523926","6.7226147651672","6.6817383766174","6.3086724281311","7.6956462860107","6.6973285675049","8.8868646621704","7.5169563293457","9.3262071609497","7.2441716194153","8.2886981964111","6.1043462753296","5.5951828956604","5.6155323982239","5.3730001449585","5.7901983261108","6.0579767227173","9.4075717926025","23.090335845947","19.17852973938","11.790711402893","8.5110883712769","8.2420244216919","6.4718527793884","5.7925963401794","6.3855934143066","7.9094018936157","7.4156355857849","8.1241798400879","7.7211060523987","9.4257917404175","6.246639251709","13.64946269989","9.2466011047363","6.4190449714661","6.0857048034668","5.6205978393555","9.6387853622437","11.101761817932","6.3852801322937","6.5585741996765","6.3021492958069","6.5314073562622"
"Peak area - S11_ChickenLiver_3 - Total Ion Count",71,2,"21.331935882568","14.058776855469","68.920501708984","1998.6558837891","103.61972045898","157.76774597168","42.725391387939","110.34539794922","100.63242340088","177.49716186523","86.573516845703","32.185741424561","128.51945495605","44.199882507324","77.969314575195","414.30612182617","40.481300354004","30.156229019165","1242.8703613281","38.59395980835","38.498149871826","124.96141815186","79.655883789062","48.471244812012","35.330081939697","39.974811553955","70.378868103027","18.916812896729","173.66304016113","456.06237792969","67.969520568848","65.617324829102","18.423923492432","27.536125183105","18.765523910522","18.854393005371","94.910125732422","56.074897766113","23.283214569092","15.309979438782","39.881496429443","26.985538482666","16.883951187134","18.995809555054","20.439617156982","15.77240562439","14.857271194458","19.021850585938","14.159993171692","15.377584457397","12.226212501526","13.086163520813","18.085374832153","17.197078704834","14.426552772522","13.486030578613","28.407787322998","32.761295318604","29.368867874146","39.523414611816","21.150035858154","30.099809646606","28.502681732178","33.464561462402","30.283311843872","75.75072479248","40.722236633301","51.189586639404","24.506359100342","26.481861114502","17.570343017578","20.683656692505","27.567003250122","35.695304870605","21.391660690308","40.714248657227","39.269943237305","26.348873138428","56.86011505127","34.752437591553","32.148574829102","20.238967895508","65.828285217285","39.955196380615","33.069030761719","22.135898590088","21.026365280151","55.484428405762","32.347328186035","55.18461227417","28.474847793579","24.834096908569","18.025745391846","27.344755172729","38.60241317749","26.330114364624","43.045085906982","29.872404098511","47.307922363281","27.768531799316","31.023284912109","25.651956558228","56.314655303955","33.267314910889","32.037948608398","18.827142715454","20.246654510498","19.184753417969","38.669765472412","14.66281414032","13.012373924255","13.115784645081","13.563366889954","14.924386978149","14.63817691803","13.23291015625","13.806618690491","13.501538276672","13.324856758118"
"Peak area - S11_QCS_1 - Total Ion Count",72,2,"99.57039642334","73.237899780273","31.058012008667","26.602832794189","19.545164108276","18.370485305786","7.6038508415222","23.556386947632","18.050008773804","62.633804321289","30.531764984131","13.719685554504","72.181427001953","16.510805130005","11.666445732117","47.587501525879","9.3058967590332","16.259071350098","49.903636932373","12.28800868988","21.397659301758","14.80141544342","13.804895401001","20.811925888062","9.3285388946533","15.522640228271","16.265794754028","9.9019374847412","26.034889221191","20.485651016235","18.839908599854","10.987107276917","16.696783065796","28.45821762085","14.018219947815","21.639101028442","21.316743850708","60.299381256104","34.534034729004","17.232383728027","17.271841049194","13.653542518616","7.9273405075073","9.6556015014648","9.3391714096069","9.8346157073975","12.485940933228","19.969127655029","10.095350265503","7.942120552063","9.8446569442749","8.4323358535767","7.2785263061523","7.1634216308594","11.228440284729","8.3035144805908","12.801632881165","8.7605047225952","5.4458765983582","6.20192527771","7.2342305183411","5.8701572418213","6.6351003646851","11.277391433716","6.3139214515686","8.9446239471436","7.1117038726807","8.1793184280396","7.0708765983582","10.495450019836","9.1685762405396","9.0224180221558","9.5453319549561","8.5723562240601","6.8068008422852","9.0695905685425","7.8366250991821","8.0163764953613","8.0708627700806","7.7502241134644","9.3910999298096","8.433856010437","10.54451084137","9.1655712127686","10.766560554504","8.7500381469727","9.6922702789307","6.7320160865784","6.3125576972961","6.4519839286804","6.3575792312622","6.6307253837585","6.6185111999512","9.7361793518066","24.431285858154","19.646450042725","13.385248184204","10.84314250946","9.2787504196167","7.6925983428955","5.9000115394592","6.4237484931946","8.1400051116943","7.9094619750977","8.8326301574707","8.5322237014771","10.292326927185","6.0713176727295","15.232273101807","10.232919692993","7.2352271080017","6.7109589576721","6.4995703697205","10.206581115723","11.550367355347","7.8501663208008","8.2084398269653","7.5002298355103","7.537700176239"
