"","260.186","267.187","102.152","104.146","116.105","118.148","120.141","132.125","140.122","147.12","148.12","158.086","162.172","163.17","166.108","175.1","180.135","182.128","184.146","189.1","202.1","203.107","204.1","206.121","213.1","219.077","222.091","227.099","230.089","231.011","232.008","233.004","251.117","258.12","259.09","280.1","282.15","296.113","297.035","307.1","407.12","423.1","548.399","550.417","562.376","570.373","572.391","575.401","577.45","578.45","586.369","601.45","603.45","604.45","605.45","610.386","627.45","688.469","716.4","734.5","735.5","741.5","742.5","748.85","756.5","758.653","759.55","760.647","761.668","762.6","768.5","769.666","770.662","772.606","773.6","774.68","780.6","781.5","782.55","783.6","784.6","785.6","786.6","787.6","788.6","789.6","790.6","796.598","797.62","798.6","799.638","800.635","801.6","804.5","806.55","807.45","808.6","809.6","810.6","811.6","820.5","822.5","824.5","825.5","826.55","827.55","828.589","844.5","848.5","853.6","879.65","881.65","882.65","895.6","897.6","905.7","907.7","921.6","923.6"
"Peak area - S10_GoatLiver_4 - No Normalization",38.8268290983561,30.1461502761864,12.3622244127431,892.769408379735,21.6971831981697,28.370451627268,9.48479220594232,66.0695511726825,30.7495908220835,86.3967585271631,44.0586027202941,18.7825381528775,52.6033751070731,38.0293016353487,28.1076814483262,61.5870141863735,32.2186761153151,19.933835776045,837.159393194392,19.4072883050849,36.504727344513,49.791412135122,29.1285394752034,33.4740167920868,23.3922544268509,57.213900591301,59.7403821215744,39.9191294104179,149.017527958029,404.476519587099,75.7596554241735,56.7286299744221,69.2497954867644,236.506301753312,43.2138012794146,92.2043781488439,26.1416869238615,286.653309810424,50.9422694286616,40.6832868557887,30.6978479318137,30.1477462047371,14.5103904965562,18.2703881900425,19.6053185722151,15.6758582206428,15.6899889735675,15.9813362995831,15.3327374899953,15.9308640948662,14.3409164119363,15.7905439499261,19.0023772443261,17.3523319789811,20.2905378744694,12.6798095865995,25.6700621144133,35.7876738021146,28.6089123861292,27.7322271230899,18.1062924600934,21.8134225370707,25.1415663812891,60.0576824984537,25.1915453970322,53.4925097619278,30.274323520619,76.8954496486627,43.5387621477629,29.6186463155931,19.0944674658873,19.6044612652151,30.1686211238591,32.8918617246662,19.8904326896598,41.0385620481372,29.1321792226186,22.4856243971968,52.9825479106426,28.4532084812956,31.0831597150946,19.223073441883,43.6372417185882,27.1240356313966,46.0969958035233,28.6204656940107,22.0128253275414,55.1085812731705,33.0707972224722,102.415765886948,49.4073918277211,32.5513384133224,21.7861510937204,21.745318848651,31.5945866786037,23.8711852979896,38.4512282543626,26.6766140685764,48.2220045447391,28.4246908572951,24.0890568113637,26.7810659756667,51.3800972221549,30.1283217356533,56.6888745789246,30.1470226472554,24.9739097486573,21.410226437259,30.2414288547467,17.17610065116,13.8033771508396,13.8933919706354,13.6818327829173,15.0052691531097,14.9317088181118,13.3135899224278,13.3761500942279,12.9640668705309,13.5556157030393
"Peak area - S10_QCS_1 - No Normalization",179.93791315205,129.944170671258,41.7387341602129,54.3507308888716,28.0941306060841,28.6388914843182,12.4667226906988,38.5557955103958,35.1519984297764,88.2385566598928,37.0499573374639,25.6112375586033,82.3459865708901,23.3660527116596,20.353191844267,59.7080442218615,19.4023347761431,29.3296842788412,106.939521651897,20.581973578113,43.7773464610352,21.5564544496487,23.407615022266,33.0089274689749,23.0771856871866,23.9996344863019,31.5833199428393,19.0786769115242,44.9632756937259,38.2249759229462,36.4143737038606,16.294224706444,27.5873251994038,31.8889079230873,24.6799222440177,30.1444148104217,35.2222494083628,82.0452015333523,49.6053396835579,31.7982955961951,25.7996613960551,24.3639966504762,13.8975629512824,20.6440282747957,15.2151447670565,18.2175383404633,21.7075927203021,27.1015665541443,15.0803660752149,13.2100524190067,37.9363927767001,15.9223776014466,15.4496591767678,14.8652249122018,20.9454585887727,23.066171660584,23.0789905465172,15.0984333813593,11.42284423967,15.0378497064897,15.357796497942,12.8561758239193,14.6764754919656,22.7178654225752,13.0824971817663,18.4063314248498,15.5637659428477,15.1080432540162,12.7825282009814,17.9629235084469,14.9025036190938,16.7051719911428,17.53443907196,17.8486271641971,12.6801816535183,19.1149264448616,14.2150000988968,16.5257196152295,17.4357788209567,13.3124947690249,14.3707555449492,13.3519577527596,19.8337218592041,15.5687558837029,17.6620997804337,14.2169383213925,15.583285079173,14.6617883796374,13.9215596935171,16.4168136486871,14.772230291525,11.9548483404459,12.5233307027957,16.4260627054283,31.4902366386811,28.4156053439683,22.8456622150053,19.5230700904789,18.6754960445566,15.3658056350762,11.6374490298712,12.2203869854009,18.6234809661127,14.5151365958132,15.6976839217963,13.2815806176287,16.8029852578943,13.2303061838435,17.2787738847425,15.3854198526784,13.7267281948635,13.0941184974088,12.2616260357545,17.1674560407464,19.0934464481784,13.2329074963049,13.496451134995,13.101629250824,13.6192350273435
"Peak area - S10_QCS_2 - No Normalization",161.327211763405,135.24388749515,41.9988948681324,55.3391751448113,28.2326657429789,28.1351678899423,12.3779413215386,39.3903980320756,35.8677278268088,86.8091403031145,35.3586459822317,25.3285879887987,80.4943668361599,23.6078359849077,20.3732205335031,59.0998878633264,19.5555383946381,29.39756484466,113.959447367262,20.65880496778,43.6963399315321,21.248060115392,22.7145191902512,32.5946421154412,23.1264830421416,24.1207585649197,31.5543092125143,19.2874764359446,46.1519480768188,39.8040920274747,37.4867940811589,16.6890517682143,27.6965759202577,34.5575711894659,24.5608750703497,29.7103103190986,36.2433745410087,85.3350146846564,50.4446316378837,31.9532532055459,24.9244654291071,24.1775791819827,12.9531887712034,18.4712646687104,14.8136901011781,17.149593114944,20.1448492504885,26.5736448130088,14.8458704562328,13.1245878868658,27.3446408420326,15.8901991277826,15.552804588177,15.0451656198778,20.6741725245266,21.2236568601936,22.3943918277037,14.821158780394,11.3420862722195,14.9168224078752,15.0390450404237,12.610606689568,14.2554183337842,22.8346176654555,13.1557387560211,18.2514628496666,15.4657270159915,15.1219707496921,12.9767261635381,17.5793758121356,14.3723339830145,16.4222020957542,17.1086601004187,17.7041907456049,12.7969587604536,18.970075629783,14.1605074910983,16.5006962326566,17.4315151664762,13.200933587879,13.8518102665603,12.9410029212346,19.3510128558282,15.1478541519701,17.1389466365879,14.2415517086855,15.2495289476329,14.870743771227,14.1806653078037,16.4929911748617,15.0068854691953,12.2001567995679,12.5834744413932,16.4096942664279,31.1847291532097,27.2114908081716,22.158514102321,18.9519118268298,18.4039580188594,15.1030985417619,11.626590040701,11.9997875980971,18.8563980614633,14.3906376012635,15.6372565667394,13.0710364363279,16.1775328802103,13.2575679568878,17.1750422679265,15.1415756902956,13.6583420902646,13.1258453978476,12.363657343977,17.4028092301776,18.5605264313949,13.1739129559426,13.3149368273098,13.0157712238876,13.5614171007321
"Peak area - S10_QCS_3 - No Normalization",93.0951344161711,76.7208935270438,45.8974174618613,40.4000175927439,27.824192840711,22.4767426129978,12.8493186717749,33.8684692175144,34.5147659165997,88.4149688103859,34.8799263516469,26.1148033541779,82.3770814905768,24.5520560763169,20.1364055132226,62.3079396787008,20.1072782287897,29.5705527521594,115.131811006958,21.0344522971954,45.2486762857758,21.7717036003713,23.2591014567136,33.8359252586201,23.486657935397,24.9512828692263,31.6865848460101,18.1159874044825,47.9996322838865,40.8818036171472,39.1651225153043,18.0049533456131,28.7952619066385,40.9005114380907,26.0637296117967,30.4603912885706,38.3987158037554,80.4293863855235,55.9726991820886,33.252505262904,24.0589619329924,25.0416348360889,12.9474167859651,17.5462268898889,14.643136559936,16.6343111924898,19.7572913985345,28.9382699912034,15.3715457444835,13.4759827211057,17.6770375595813,16.0360142041117,15.8754230578012,15.2274411336913,20.7997515762371,19.0646852071732,22.1804970601892,15.1682136811769,11.388090265123,15.4172318775584,15.1720241755299,13.0941679306187,14.2887674353987,23.2486182936222,13.3169394797685,18.1418943066396,15.7091044944794,15.3647427751195,13.3181014320317,17.6213241583257,14.6884797040379,16.6148299211275,17.5512419327059,17.5773165644105,12.8346588444382,19.2571522010616,14.2479223682251,16.5229622829818,17.637276989721,13.4090249601528,14.1611124625173,12.8999687341982,19.0986050549648,14.8688892074267,17.1350630082562,14.1058197056824,15.3192228733032,15.2001960590604,14.2315555556736,17.1342950026831,15.3720924445298,12.4768643615422,12.7193654208947,16.9991644452849,33.490066425944,28.7301751392037,23.1477515325192,19.1622090645348,18.9169281266492,15.2977521194121,11.7868970908186,12.2697508127376,19.5100704249507,14.6353685915787,15.9503112101524,13.5469259858136,16.046407765962,13.2335466038806,18.5151107199313,15.8440134233168,13.8208432086844,13.2566020729467,12.6552367903267,18.606431768311,19.3813281109087,13.2803502572706,13.8512188745333,13.2902517560487,13.8130620228523
"Peak area - S10_QCS_4 - No Normalization",81.722860580158,63.9596597117007,39.3335348587294,36.5595997222293,25.8646839462168,20.5384878842806,12.054020645638,32.2631547367091,32.3093768874494,83.3245003426058,29.643760683533,23.6796936079235,70.7689396972713,22.4179295122486,18.5246310230111,56.6534354093992,19.2721250298927,27.1651585238219,111.259225638762,19.4174372209145,42.2512585402559,19.9345303842498,20.9834728749623,30.6784940032016,23.6046357995801,23.0113831418653,29.8189403274557,16.9811695978782,43.8426933965883,38.3050627150842,35.75310087902,16.533185235221,26.7232672415286,38.9818208429467,23.5745008835839,29.3153692487537,34.306554055337,70.5174740843676,51.4515313219865,32.4801580412219,22.1887426475885,23.2895766404521,12.1566070264543,16.176606651187,13.5802245351306,15.1189644596986,17.6293833407222,26.1346085612443,13.5756965083914,12.530760341761,12.7493470858163,15.033848760986,15.5116902505038,14.5313105064118,19.4555225253197,13.9913216702588,20.0769296728128,14.0408510990519,10.8826636542338,14.5628540088227,14.5197600196317,12.4782451769977,13.3140489853088,22.1457667441952,12.8654930460526,17.1749991379602,15.2024413495674,14.8293420610783,12.8472332555338,16.3293446134091,13.8542836747489,15.7407072883504,16.7969146400029,16.9434452658356,12.5196654730078,18.5736826255002,13.8032887543432,15.9158077476315,16.9591465469497,12.5628115899526,13.1297225601348,12.2074531897625,17.3478522730367,13.8217827888407,15.4057532452406,13.1722135086572,13.9993127946316,14.8692734288116,13.9759901332809,17.0268535350091,15.0987261851801,12.2618110990772,12.2218493424273,15.1325582779877,31.028984679205,25.9478921600438,21.8200600342589,18.2701621720849,18.0391690212007,14.3551764577992,11.1866172282785,11.6947097243781,18.7366745197789,14.1339722366732,15.014930014486,12.6772361540654,14.9047448236354,12.6186853563991,17.9552970402546,15.4113544341738,13.6208730008149,13.0505983011078,12.2671386400383,17.3298833653382,18.5463023235005,12.8101561210807,13.399325570556,12.803671316392,12.9983834317986
"Peak area - S10_QCS_5 - No Normalization",95.8608506616395,76.6790244662762,36.3050261984148,34.5606207500982,25.6115642997151,20.8202791523957,11.7175527260922,32.9052858395191,32.3109265310976,83.8722668185479,28.1955475228286,23.2909877285908,66.8885981847459,21.9881056901777,18.1447740142881,53.0440728890236,19.1581292505815,26.8503310860567,112.685855703024,19.204540591624,41.3746383317273,19.5517041538811,20.6889479357287,30.9201049691744,24.2897042510897,23.1629424646805,30.3547286299749,17.3207179184826,42.929654395204,39.044122577609,35.1499265425143,16.5264595829426,27.133377626871,38.2656986172251,23.1801591064432,29.6806228367198,33.5415391131929,69.2326709933777,48.3311873786779,33.404505141569,22.5025511726889,23.2426103891196,12.1425862873646,16.1132569723301,13.8106456501052,15.0418700284066,17.2130398307183,25.7328799259908,13.2836578695715,12.2037969590466,11.7452294908606,15.0971268762974,15.3668836663194,14.2444327676671,19.6617324138776,11.3163237362343,19.6153194352289,13.707751882563,10.7145135004551,14.5311124662186,14.3089057623615,12.2469939583944,13.336944097775,22.1337323040851,12.7654954975041,17.1398625894274,15.2698201337162,15.2200435677334,12.6874575126459,15.8642263473008,13.5930663908102,15.4233646204299,16.4210668593917,16.9189272542416,12.4225067451338,18.5733370542933,13.9520259122443,15.8080441136369,16.8306075246681,12.4908192130604,12.8035854214474,11.9963741934972,16.7519737420144,13.4891489423876,15.1343255279426,12.9111395391212,13.4951725889568,15.0042366758314,13.8969298806691,16.9811549173178,15.3747822216561,12.3026536299678,11.9616232542303,14.5046175289968,31.2895833231309,24.7646482451036,21.8924725580748,18.343841159924,18.0102187446461,14.2779205122669,11.1640969494606,11.6646172260816,18.1186466082378,13.9949528346022,14.9356579984837,12.4504368754666,14.3360151269265,12.7258199070149,17.317606710314,15.2144576415864,13.7097256964411,13.2101439291166,12.2883413249654,16.8309768286561,18.8840966051625,12.6606879159435,13.109230322356,12.5261471914199,12.9730022932755
"Peak area - S10_QCS_6 - No Normalization",167.257084219858,146.395783524934,36.362077732048,55.7372883669451,27.2667678166011,26.5018115015171,11.5394146960831,41.0789681285513,36.6589962084348,83.6504477278907,29.1757753913063,22.2871383519501,67.0266330796927,21.4538146704908,18.5418841243287,49.2893341812471,19.0554808911389,26.5955927488899,113.145964521346,19.2218851681824,40.1264199064805,18.9580669397336,20.9165770625089,29.2713824529335,24.7096637118615,22.309153349535,30.5629216013892,18.6025998187192,43.0712975084352,37.7943101716496,36.2529074818456,15.7707783579083,26.170324351414,37.1161234047678,22.766014695202,30.014103264297,35.4142670912971,75.3866237053831,49.8087296417142,33.5669220612495,22.6970602159846,23.1522387045095,12.138477665166,16.3839324521413,13.7784406118474,15.148115057273,17.5915784296061,24.4938623631934,13.0949576095682,12.0510318057489,14.3271862440526,15.1316367914331,15.3614842551219,14.4060078654054,19.5149836854049,15.5641864718279,20.5047202631857,13.5715842514028,10.8077951862791,14.2731471251483,14.2434868814453,12.2844458607398,13.1403496950345,22.2547401038163,12.7962131852829,17.0100406479843,15.2414848721532,15.1392566540963,12.9109402685639,15.9861941685046,13.1659892911171,15.3358294050543,16.2580547471644,16.8608579479817,12.2592989817146,18.5577283147863,13.6034350088518,15.9190187604285,16.7762506753702,12.5029895408273,12.9090182580142,11.9015777117318,16.8032806853435,13.534139364846,15.3136007712919,12.9820361115313,13.6968196460501,15.0162245059895,13.8178603298468,16.9706588293069,15.2224227687893,12.1379277903115,12.0663807220075,14.5082992125927,29.6417963687207,25.0442170022646,20.71368972118,17.540548184954,17.3470382793604,14.1672331508275,11.059651748562,11.7222448081877,18.2935385582807,13.4223648255232,15.007921709873,12.272752672197,14.4648600689032,12.654242085206,16.2031902573641,14.7941444382164,13.2706767861655,12.7424266754184,11.7680689680845,16.7538338704558,17.8728189669644,12.3982881765886,12.9242998002987,12.3637244329737,12.8732078624335
"Peak area - S11_ChickenLiver_3 - No Normalization",48.1912692284473,36.959497779819,45.2519783205712,1259.77761382303,67.6343722139754,104.899985829691,29.2829949257605,81.1727202262346,75.480052595606,135.946230311529,55.4053749711022,28.2988161654841,67.9532713303586,31.3678183969811,55.664609164526,261.550357639588,36.1448663428032,30.0917271965778,867.264694660971,31.2373058055053,41.7719461939164,80.6989856369904,55.2548142920641,38.5848500046549,35.5188735874408,30.7809119961761,56.1482544358245,18.5270930059063,122.975629790842,296.267367648026,55.8277972144423,43.7104866948751,20.2780314249376,25.3648760965035,20.3348931692647,20.5021136331024,69.7049604996089,45.3801641145138,26.7638572470928,24.8192008171739,31.3578689062562,26.6111195880783,15.4291771280524,19.0508790678198,17.7980123938941,14.069704758152,13.4392370410762,14.6040904816782,11.9730964391031,13.465973374212,9.67879872518694,14.3236250443986,19.1460090635879,17.2281717647876,16.3208004595375,10.3714077476984,26.3748666317834,25.5938177815989,23.2977656435855,32.7369663411075,19.4609350481881,24.1597267728294,24.0562660139987,31.2985194336445,25.1006152153918,55.3000826630823,33.0944424818795,39.7989574120932,21.1971004941937,22.3047728378146,15.2685674656899,19.6768022767926,23.8568308175563,30.5013866503551,19.2612039529377,35.1302500985181,30.3297977366734,25.0075166699574,44.7380752439044,27.2824561200377,24.7910723297276,17.3810217693424,48.6176597680936,30.5597421677691,26.2708215065552,19.1496351827981,17.9522991780178,42.1914067920384,27.6564406624804,44.9261168527511,27.014923293456,21.3735429985742,16.8761895996643,21.361901050293,28.7396916868258,20.8409987687039,34.6206263120715,26.84400032618,37.7388458620425,24.3327570330423,23.673370171538,20.6853370769792,43.8990282744246,25.9040242368497,26.2099962512037,15.6838973637696,16.7698378412663,17.75286412936,24.733070203315,13.9311286037315,14.5767217881789,14.4973621941213,14.3178091225729,15.752719210819,15.1134726630141,13.8792544965447,14.5675456721616,14.0298200077214,14.1398692834702
"Peak area - S11_QCS_1 - No Normalization",141.992218704307,107.8652569298,34.6369004353288,37.2644182806685,23.9483601197629,24.8496212807226,10.6961493262513,37.170363061788,31.3391383075229,90.9495589205593,33.8919685681612,23.0426279431694,65.6061411680819,21.531083308654,18.7965878321596,48.4434120117173,20.1408130947988,28.3382237015941,118.643933227969,20.1876041131715,40.6687400490676,18.2564238942401,20.6626079719644,30.4032874561834,23.5678665095915,22.7810255119781,30.5481562220299,17.1961823290742,41.0437765764066,36.9442527453282,33.7023737221477,15.0602784722825,26.7459604344332,39.4851902669205,23.4656962650481,31.9797506114184,32.4445203541623,74.9078566283931,48.9902615104187,33.5658878813846,24.8145581750953,24.3004445132245,13.133882775045,17.1815339064723,14.8449537624021,14.6268509242052,17.4295985260679,24.061073041388,13.942389637218,12.2244824151912,12.6487696615378,15.0574012708738,15.5119660563261,14.0095304835868,19.2398920330243,10.7822050915319,22.0985900176088,14.1081550941632,10.4871592584751,13.8567014564147,13.61185776843,11.5663108618251,13.1176941847913,22.3881611693789,12.7313096849391,17.3845094937904,15.1369323759803,16.3684509220808,13.3734574486233,16.6845425984666,14.0112897232258,16.2708392103781,16.9295489876885,17.3195348236295,13.0556575689179,19.3965912482971,14.326265078906,17.0689758209572,18.1719118492759,13.9819793105804,14.7357707252399,13.6851896431044,18.6070989888703,15.2452801536677,16.9686464434587,14.577077899695,15.1157950745866,15.6112255273274,14.5134972246591,18.1887534142113,16.3023569130835,13.0294967285784,12.6517116555603,14.8225836197962,30.7973019177869,25.4215031409905,22.2558472448919,19.8513860777283,18.4165735395466,15.3333103756369,11.0356068567596,11.6625217199801,18.2543914646098,13.9386063401269,15.9575170889552,13.157472529681,15.2957067619742,12.3436119997514,17.6820521063082,15.7000548038503,14.0509749027021,13.3456252205805,12.6194382151012,17.2120383632627,18.1848770740193,13.847918326202,14.5543863621961,13.4350619402891,13.6967973855553
