# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-04-10 18:55:54
# Generated from file: V:\Instruments\Gobi\Vandenbosch_Michiel\Luojiao\20240405_QCSTissue_Day1\20240405_day1-3_noBaselineRemoval.slx
# Object Full Name: All Features
# Object ID: ca0ea0f2-f5eb-471e-9b86-4cdb9d405fc1
# Object type: Static feature list
# Object creation time: 2024-04-08 08:03:50
#
m/z;Interval Width (+/- Da);Color;Name;Peak area - S10_GoatLiver_4 - Total Ion Count;Peak area - S10_QCS_1 - Total Ion Count;Peak area - S10_QCS_2 - Total Ion Count;Peak area - S10_QCS_3 - Total Ion Count;Peak area - S10_QCS_4 - Total Ion Count;Peak area - S10_QCS_5 - Total Ion Count;Peak area - S10_QCS_6 - Total Ion Count;Peak area - S11_ChickenLiver_3 - Total Ion Count;Peak area - S11_QCS_1 - Total Ion Count;Peak area - S11_QCS_2 - Total Ion Count;Peak area - S11_QCS_3 - Total Ion Count;Peak area - S11_QCS_4 - Total Ion Count;Peak area - S11_QCS_5 - Total Ion Count;Peak area - S11_QCS_6 - Total Ion Count;Peak area - S12_ChickenLiver_4 - Total Ion Count;Peak area - S12_QCS_1 - Total Ion Count;Peak area - S12_QCS_2 - Total Ion Count;Peak area - S12_QCS_3 - Total Ion Count;Peak area - S12_QCS_4 - Total Ion Count;Peak area - S12_QCS_5 - Total Ion Count;Peak area - S12_QCS_6 - Total Ion Count;Peak area - S13_ChickenHeart_5 - Total Ion Count;Peak area - S13_QCS_1 - Total Ion Count;Peak area - S13_QCS_2 - Total Ion Count;Peak area - S13_QCS_3 - Total Ion Count;Peak area - S13_QCS_4 - Total Ion Count;Peak area - S13_QCS_5 - Total Ion Count;Peak area - S13_QCS_6 - Total Ion Count;Peak area - S14_GoatLiver_5 - Total Ion Count;Peak area - S14_QCS_1 - Total Ion Count;Peak area - S14_QCS_2 - Total Ion Count;Peak area - S14_QCS_3 - Total Ion Count;Peak area - S14_QCS_5 - Total Ion Count;Peak area - S14_QCS_5 - Total Ion Count;Peak area - S14_QCS_6 - Total Ion Count;Peak area - S15_ChickenLiver_5 - Total Ion Count;Peak area - S15_QCS_1 - Total Ion Count;Peak area - S15_QCS_2 - Total Ion Count;Peak area - S15_QCS_3 - Total Ion Count;Peak area - S15_QCS_4 - Total Ion Count;Peak area - S15_QCS_5 - Total Ion Count;Peak area - S15_QCS_6 - Total Ion Count;Peak area - S16_ChickenLiver_6 - Total Ion Count;Peak area - S16_QCS_1 - Total Ion Count;Peak area - S16_QCS_2 - Total Ion Count;Peak area - S16_QCS_3 - Total Ion Count;Peak area - S16_QCS_4 - Total Ion Count;Peak area - S16_QCS_5 - Total Ion Count;Peak area - S16_QCS_6 - Total Ion Count;Peak area - S17_GoatLiver_6 - Total Ion Count;Peak area - S17_QCS_1 - Total Ion Count;Peak area - S17_QCS_2 - Total Ion Count;Peak area - S17_QCS_3 - Total Ion Count;Peak area - S17_QCS_4 - Total Ion Count;Peak area - S17_QCS_5 - Total Ion Count;Peak area - S17_QCS_6 - Total Ion Count;Peak area - S18_ChickenHeart_6 - Total Ion Count;Peak area - S18_QCS_1 - Total Ion Count;Peak area - S18_QCS_2 - Total Ion Count;Peak area - S18_QCS_3 - Total Ion Count;Peak area - S18_QCS_4 - Total Ion Count;Peak area - S18_QCS_5 - Total Ion Count;Peak area - S18_QCS_6 - Total Ion Count;Peak area - S1_ChickenHeart_1 - Total Ion Count;Peak area - S1_QCS_1 - Total Ion Count;Peak area - S1_QCS_2 - Total Ion Count;Peak area - S1_QCS_3 - Total Ion Count;Peak area - S1_QCS_4 - Total Ion Count;Peak area - S1_QCS_5 - Total Ion Count;Peak area - S1_QCS_6 - Total Ion Count;Peak area - S2_ChickenHeart_2 - Total Ion Count;Peak area - S2_QCS_1 - Total Ion Count;Peak area - S2_QCS_2 - Total Ion Count;Peak area - S2_QCS_3 - Total Ion Count;Peak area - S2_QCS_4 - Total Ion Count;Peak area - S2_QCS_5 - Total Ion Count;Peak area - S2_QCS_6 - Total Ion Count;Peak area - S3_ChickenLiver_1 - Total Ion Count;Peak area - S3_QCS_1 - Total Ion Count;Peak area - S3_QCS_2 - Total Ion Count;Peak area - S3_QCS_3 - Total Ion Count;Peak area - S3_QCS_4 - Total Ion Count;Peak area - S3_QCS_5 - Total Ion Count;Peak area - S3_QCS_6 - Total Ion Count;Peak area - S4_GoatLiver_1 - Total Ion Count;Peak area - S4_QCS_1 - Total Ion Count;Peak area - S4_QCS_2 - Total Ion Count;Peak area - S4_QCS_3 - Total Ion Count;Peak area - S4_QCS_4 - Total Ion Count;Peak area - S4_QCS_5 - Total Ion Count;Peak area - S4_QCS_6 - Total Ion Count;Peak area - S5_ChickenLiver_2 - Total Ion Count;Peak area - S5_QCS_1 - Total Ion Count;Peak area - S5_QCS_2 - Total Ion Count;Peak area - S5_QCS_3 - Total Ion Count;Peak area - S5_QCS_4 - Total Ion Count;Peak area - S5_QCS_5 - Total Ion Count;Peak area - S5_QCS_6 - Total Ion Count;Peak area - S6_GoatLiver_2 - Total Ion Count;Peak area - S6_QCS_1 - Total Ion Count;Peak area - S6_QCS_2 - Total Ion Count;Peak area - S6_QCS_3 - Total Ion Count;Peak area - S6_QCS_4 - Total Ion Count;Peak area - S6_QCS_5 - Total Ion Count;Peak area - S6_QCS_6 - Total Ion Count;Peak area - S7_ChickenHeart_3 - Total Ion Count;Peak area - S7_QCS_1 - Total Ion Count;Peak area - S7_QCS_2 - Total Ion Count;Peak area - S7_QCS_3 - Total Ion Count;Peak area - S7_QCS_4 - Total Ion Count;Peak area - S7_QCS_5 - Total Ion Count;Peak area - S7_QCS_6 - Total Ion Count;Peak area - S8_GoatLiver_3 - Total Ion Count;Peak area - S8_QCS_1 - Total Ion Count;Peak area - S8_QCS_2 - Total Ion Count;Peak area - S8_QCS_3 - Total Ion Count;Peak area - S8_QCS_4 - Total Ion Count;Peak area - S8_QCS_5 - Total Ion Count;Peak area - S8_QCS_6 - Total Ion Count;Peak area - S9_ChickenHeart_4 - Total Ion Count;Peak area - S9_QCS_1 - Total Ion Count;Peak area - S9_QCS_2 - Total Ion Count;Peak area - S9_QCS_3 - Total Ion Count;Peak area - S9_QCS_4 - Total Ion Count;Peak area - S9_QCS_5 - Total Ion Count;Peak area - S9_QCS_6 - Total Ion Count
251.117;0.40000000000001;#778b00;;111.58712005615;17.122852325439;16.679857254028;16.553564071655;15.612773895264;15.881808280945;15.114550590515;17.972196578979;16.210809707642;15.763298988342;16.82904624939;15.438539505005;15.945726394653;14.775664329529;18.575969696045;15.585861206055;14.965714454651;15.00011920929;14.202061653137;13.848450660706;13.723616600037;16.169395446777;18.135457992554;18.114116668701;17.436542510986;15.947518348694;15.868353843689;16.355604171753;158.10795593262;15.748390197754;15.711649894714;15.658023834229;15.285912513733;15.035002708435;14.891307830811;21.226236343384;16.45191192627;16.491510391235;17.053476333618;16.034824371338;15.88062286377;15.51922416687;19.354362487793;16.910160064697;16.41943359375;16.145961761475;14.736531257629;14.690390586853;15.02593421936;117.30011749268;17.487730026245;17.061042785645;17.50518989563;17.006181716919;16.825496673584;15.794148445129;15.405811309814;15.284922599792;15.46671295166;15.532845497131;14.723249435425;14.772499084473;14.378575325012;13.744658470154;22.265495300293;21.122144699097;21.785005569458;21.026220321655;20.824207305908;20.034912109375;13.19301700592;20.241945266724;19.300025939941;19.274517059326;18.410619735718;18.304121017456;17.595106124878;22.971441268921;18.160135269165;18.059452056885;16.888906478882;15.689107894897;16.636251449585;15.55099773407;94.344787597656;16.596235275269;16.752433776855;16.156452178955;15.392477989197;15.520262718201;16.76463508606;19.280397415161;19.578344345093;20.332714080811;18.500606536865;17.421934127808;17.323680877686;21.045038223267;90.569374084473;15.503217697144;15.815423965454;15.44780254364;15.055909156799;15.058265686035;15.581481933594;14.189578056335;18.273565292358;18.524940490723;18.40145111084;16.707460403442;16.545684814453;16.605211257935;126.55291748047;16.52153968811;16.491676330566;16.32861328125;15.449849128723;15.021368980408;14.764297485352;14.768958091736;16.524286270142;16.378755569458;16.23854637146;14.748107910156;14.685526847839;14.314475059509
258.12;0.39999999999998;#1f78c8;;410.78979492188;27.646179199219;28.495840072632;31.957849502563;31.485282897949;30.292995452881;28.983753204346;29.098474502563;30.430889129639;29.228488922119;30.535591125488;27.957502365112;28.129379272461;27.462314605713;28.41185760498;26.169574737549;26.99538230896;26.988750457764;25.648900985718;24.739177703857;24.718820571899;26.462310791016;26.375455856323;25.773231506348;26.005769729614;25.852611541748;26.478164672852;25.929676055908;580.99884033203;25.743535995483;25.645154953003;26.721681594849;24.6246509552;23.587358474731;25.268564224243;30.285078048706;26.478563308716;25.406053543091;25.154857635498;23.105373382568;22.919862747192;23.444004058838;26.006814956665;24.267101287842;23.28341293335;25.215810775757;23.234474182129;22.630662918091;22.515182495117;454.66012573242;24.668720245361;24.713878631592;24.824045181274;23.769639968872;23.8951587677;23.497398376465;25.866403579712;23.235851287842;23.122974395752;23.141008377075;21.482616424561;22.042121887207;22.023376464844;26.286327362061;33.089351654053;31.86821937561;32.398792266846;31.341150283813;31.676200866699;31.668472290039;28.626428604126;31.06266784668;29.092096328735;30.270095825195;27.181945800781;29.625865936279;25.149785995483;33.41410446167;25.464372634888;24.98441696167;22.037309646606;21.20595741272;24.023061752319;21.531539916992;509.74670410156;33.612560272217;33.711128234863;31.909936904907;29.809595108032;29.591377258301;31.450170516968;29.329023361206;33.615070343018;34.414974212646;34.592811584473;31.065635681152;31.70911026001;33.153957366943;484.90243530273;25.022827148438;25.944065093994;27.842693328857;26.694189071655;27.482273101807;24.168922424316;22.867485046387;24.478246688843;24.93119430542;25.513528823853;25.657348632812;25.744346618652;25.138202667236;430.26889038086;23.655796051025;22.721771240234;23.200044631958;21.879476547241;21.748167037964;21.27650642395;28.51195526123;24.634141921997;25.222005844116;24.726699829102;23.763916015625;23.130027770996;22.503162384033
259.09;0.30000000000001;#ff0000;;58.026912689209;15.001174926758;14.795820236206;15.167895317078;13.886514663696;13.509410858154;13.451898574829;18.402954101562;14.354124069214;14.427324295044;16.917284011841;14.068711280823;14.022931098938;13.382700920105;17.278970718384;12.783683776855;12.444844245911;12.380608558655;11.557730674744;11.213990211487;11.014642715454;14.229674339294;18.163215637207;18.381057739258;18.653631210327;17.028778076172;17.002983093262;17.012525558472;77.965446472168;16.552476882935;16.213979721069;16.180446624756;15.059733390808;14.437249183655;15.006982803345;23.73042678833;17.525430679321;17.241357803345;18.235214233398;16.429000854492;16.401491165161;15.942443847656;20.726961135864;13.517328262329;13.152762413025;13.258980751038;12.154133796692;11.961086273193;11.977270126343;53.854698181152;13.923097610474;13.853576660156;13.823424339294;13.366593360901;12.965342521667;13.003483772278;13.774018287659;12.763376235962;12.883465766907;12.691020965576;12.185558319092;12.144588470459;11.960518836975;15.007320404053;20.953430175781;20.950239181519;20.565851211548;20.189302444458;19.760143280029;19.701166152954;14.251890182495;19.526248931885;18.556581497192;18.903755187988;17.662601470947;17.528476715088;16.65887260437;22.06036567688;16.766586303711;16.783111572266;16.452772140503;15.712874412537;16.281646728516;15.688297271729;67.788536071777;15.251566886902;15.584889411926;14.758825302124;14.215624809265;14.274169921875;14.482654571533;18.91851234436;19.941804885864;21.557067871094;15.927215576172;14.551106452942;14.580380439758;24.121719360352;56.87818145752;13.307738304138;13.290905952454;13.106915473938;12.722186088562;12.910184860229;12.781391143799;14.184627532959;16.815023422241;16.929294586182;17.460472106934;16.225793838501;16.772687911987;15.825465202332;59.587539672852;15.658113479614;15.188021659851;15.6332654953;14.332184791565;14.085000038147;13.733980178833;13.560196876526;16.543132781982;16.470663070679;16.473489761353;14.823407173157;14.453019142151;14.588948249817
260.14;0.30000000000001;#ff0000;;24.601608276367;134.18734741211;115.51039886475;52.729663848877;44.052448272705;54.187747955322;118.1223526001;20.891130447388;99.600196838379;91.424652099609;50.906463623047;50.009418487549;50.270160675049;95.790985107422;20.314435958862;150.26608276367;114.13185882568;62.078144073486;49.47611618042;49.33959197998;102.82925415039;16.582845687866;286.87435913086;244.96664428711;129.01943969727;111.73252868652;118.44136810303;209.40252685547;34.391803741455;176.03074645996;186.22248840332;146.52305603027;147.4619140625;166.32206726074;198.17782592773;27.00283241272;240.92495727539;246.96354675293;163.0687713623;135.70106506348;105.53690338135;243.15467834473;21.147005081177;136.27598571777;148.86924743652;77.068489074707;74.248893737793;82.750717163086;148.31646728516;26.083763122559;145.04412841797;152.28623962402;90.341125488281;90.478324890137;90.651512145996;150.22779846191;14.937560081482;177.10665893555;162.51815795898;94.830642700195;96.325057983398;82.233825683594;151.04609680176;17.692937850952;179.10359191895;102.88241577148;181.53695678711;98.911590576172;188.94885253906;100.23611450195;16.831045150757;168.68951416016;85.295478820801;182.75410461426;97.228935241699;168.94886779785;106.49221801758;28.314907073975;163.44142150879;170.70948791504;120.21627807617;91.852035522461;139.75764465332;82.868186950684;26.776620864868;40.34907913208;40.932765960693;40.224128723145;41.218578338623;42.385410308838;35.530513763428;23.921091079712;41.092620849609;42.139198303223;39.423416137695;36.427734375;34.706874847412;40.337249755859;26.21195602417;46.580223083496;41.271957397461;45.006210327148;40.882801055908;41.31852722168;34.832122802734;16.297706604004;117.00411987305;130.25028991699;80.114501953125;86.914237976074;83.222862243652;160.90209960938;30.316320419312;165.5079498291;160.32592773438;96.479537963867;88.386451721191;89.394485473633;168.45729064941;15.742553710938;130.13262939453;120.17603302002;69.547569274902;65.075492858887;71.124740600586;119.92895507812
267.187;0.30000000000001;#33a02c;;11.875574111938;94.749717712402;98.200187683105;45.065132141113;35.471714019775;44.765628814697;107.81963348389;13.366300582886;72.893737792969;75.018951416016;41.183773040771;36.616561889648;31.167295455933;78.007621765137;12.857772827148;93.713241577148;87.48168182373;54.602970123291;41.836658477783;43.766418457031;88.095909118652;13.212859153748;161.41911315918;172.19976806641;125.35414123535;104.29640960693;99.63272857666;204.45025634766;13.190498352051;170.7589263916;182.07633972168;111.74980163574;110.43308258057;124.89714813232;182.2413482666;12.95787525177;200.03147888184;166.82307434082;90.885528564453;77.206909179688;70.488609313965;139.60868835449;13.200739860535;89.68293762207;103.95518493652;60.430976867676;60.89111328125;69.946823120117;111.16709136963;11.815849304199;122.94779968262;133.98486328125;77.436912536621;73.04141998291;56.200523376465;128.00622558594;12.576274871826;153.28388977051;139.75184631348;84.704742431641;77.790153503418;52.83044052124;131.73652648926;12.506361961365;152.17286682129;57.44942855835;129.07202148438;59.349739074707;119.2353515625;74.732749938965;11.438750267029;121.4758605957;65.830131530762;140.44592285156;69.416656494141;138.57373046875;66.335243225098;14.491856575012;139.74482727051;119.20629882812;69.335296630859;56.336463928223;82.24291229248;59.415119171143;11.915700912476;30.481647491455;31.380491256714;29.871328353882;30.042985916138;29.494888305664;27.417516708374;13.978607177734;26.850654602051;29.415534973145;28.595764160156;27.568845748901;26.284942626953;27.514060974121;11.859169006348;33.12455368042;26.986814498901;30.549673080444;30.91944694519;30.248624801636;26.363376617432;11.904220581055;93.670028686523;112.95140838623;61.167186737061;53.940395355225;51.915649414062;123.69465637207;11.781189918518;118.93298339844;105.967628479;55.182014465332;55.013793945312;57.758350372314;99.958786010742;12.654150009155;104.53503417969;92.515853881836;51.101337432861;43.824356079102;42.130191802979;92.933517456055
280.1;0.39999999999998;#36648b;;154.2882232666;22.415887832642;21.431617736816;20.748863220215;20.563800811768;20.586460113525;20.930759429932;19.392435073853;22.44006729126;21.554899215698;21.647008895874;20.933647155762;21.196256637573;21.092756271362;21.103553771973;22.333578109741;23.138900756836;23.29026222229;23.85131072998;23.910558700562;25.019618988037;15.511654853821;20.687120437622;20.699485778809;21.624366760254;22.470148086548;23.226388931274;22.324426651001;210.50500488281;23.989206314087;24.7216796875;29.3932056427;31.516519546509;31.58006477356;27.284223556519;22.588300704956;20.322546005249;20.802530288696;22.658464431763;23.199731826782;22.792461395264;22.775173187256;20.509908676147;23.974521636963;24.392242431641;24.745435714722;24.897075653076;25.914440155029;24.808155059814;179.02928161621;21.338899612427;21.849502563477;21.822692871094;23.34913444519;23.24626159668;22.666168212891;17.569265365601;26.136907577515;25.527774810791;26.334394454956;27.509885787964;26.980773925781;25.739204406738;15.239066123962;26.879182815552;28.463914871216;27.844137191772;29.955959320068;29.800035476685;28.976396560669;13.629636764526;29.845058441162;29.020418167114;29.519460678101;30.297988891602;30.194427490234;30.288740158081;20.606174468994;33.221290588379;34.174900054932;35.376277923584;35.927696228027;34.688781738281;38.449466705322;161.66539001465;32.511909484863;31.620992660522;33.348316192627;32.08434677124;31.583993911743;31.992214202881;20.218004226685;26.555871963501;27.5074634552;25.063280105591;25.860071182251;26.620067596436;29.076734542847;133.27128601074;28.580253601074;28.171842575073;27.75707244873;27.539403915405;27.878551483154;27.671857833862;15.029493331909;23.852979660034;23.386873245239;22.614841461182;22.248441696167;23.148334503174;21.535316467285;203.96437072754;24.972244262695;25.470500946045;27.148065567017;26.521585464478;26.721225738525;26.856924057007;15.424159049988;21.522075653076;21.072511672974;22.221578598022;21.918878555298;23.121709823608;21.177312850952
282.15;0.39999999999998;#6a33c2;;27.123819351196;23.192836761475;24.060382843018;24.60412979126;22.604381561279;21.95689201355;24.225950241089;95.510147094727;22.076162338257;21.973505020142;23.225524902344;23.230937957764;22.862432479858;22.60919380188;114.041015625;23.539588928223;23.980302810669;22.530973434448;22.818904876709;22.346698760986;23.975275039673;21.944688796997;25.867406845093;25.963792800903;26.428417205811;26.945617675781;27.660938262939;27.081579208374;30.591949462891;25.576202392578;26.69623374939;29.878986358643;28.14058303833;26.749258041382;27.859029769897;86.980186462402;27.34552192688;26.8890209198;28.746145248413;25.207448959351;26.091520309448;24.608289718628;110.34317779541;22.797225952148;23.130220413208;25.281879425049;24.047792434692;24.067012786865;23.709316253662;27.342042922974;23.486728668213;23.099355697632;23.52672958374;23.457130432129;22.757303237915;23.065399169922;24.154718399048;24.481639862061;24.369161605835;26.368364334106;23.506187438965;23.50598526001;23.359441757202;31.802980422974;35.889919281006;35.117984771729;36.212604522705;34.027751922607;34.696483612061;34.523071289062;33.940410614014;34.891212463379;35.77322769165;35.023399353027;34.889217376709;34.032253265381;32.174095153809;130.28076171875;29.621936798096;30.101974487305;30.558637619019;29.521482467651;30.41919708252;28.349220275879;27.408462524414;24.728733062744;24.638189315796;25.521192550659;23.519117355347;23.779293060303;23.162107467651;102.87601470947;22.775276184082;22.806270599365;23.139801025391;22.278587341309;22.517171859741;22.250606536865;28.426998138428;22.821788787842;21.798805236816;21.433376312256;21.564073562622;21.484519958496;22.647022247314;26.056882858276;23.713665008545;23.550313949585;23.903059005737;25.786014556885;26.730766296387;25.408620834351;26.895055770874;27.639011383057;27.204767227173;27.615745544434;25.303356170654;25.371978759766;25.718259811401;24.041385650635;25.784435272217;25.728887557983;27.062917709351;24.265169143677;25.321743011475;24.892854690552
296.113;0.39999999999998;#33a02c;;522.16345214844;71.937271118164;72.716232299805;64.361572265625;58.668872833252;56.815265655518;62.333065032959;55.743984222412;60.567054748535;63.313873291016;64.527549743652;58.996475219727;55.780666351318;60.874691009521;56.157955169678;63.286117553711;69.239883422852;60.668186187744;58.450042724609;57.282428741455;59.563362121582;35.354934692383;45.760562896729;46.846118927002;47.437656402588;43.273048400879;42.755016326904;42.973510742188;824.89471435547;42.147228240967;41.331344604492;40.98205947876;39.539859771729;39.863807678223;39.180419921875;44.464298248291;44.44425201416;45.841590881348;45.427555084229;41.787609100342;41.258895874023;41.513732910156;52.631214141846;58.76628112793;59.47562789917;67.06665802002;67.96076965332;65.534690856934;58.556583404541;576.33062744141;64.375373840332;60.228374481201;62.291107177734;58.080177307129;60.586547851562;56.181934356689;43.515357971191;57.404888153076;57.618129730225;59.250782012939;56.532138824463;58.286525726318;56.679580688477;35.568881988525;49.259689331055;54.191307067871;49.891380310059;54.881942749023;51.406055450439;56.052642822266;35.647708892822;53.853096008301;55.736057281494;53.639038085938;52.273132324219;52.170562744141;49.944034576416;41.174945831299;44.033985137939;46.192626953125;48.537708282471;47.580745697021;46.878040313721;44.157081604004;507.03109741211;61.995948791504;61.340614318848;60.590114593506;59.473262786865;62.605545043945;59.50951385498;51.005916595459;66.179374694824;62.43921661377;61.147663116455;57.70613861084;55.31600189209;57.606143951416;461.85903930664;56.602172851562;57.401741027832;55.850498199463;54.97745513916;54.45267868042;56.665309906006;41.132183074951;54.407341003418;54.414138793945;58.729713439941;58.401634216309;54.170265197754;56.758922576904;638.67114257812;56.40864944458;53.617462158203;56.016063690186;56.578578948975;57.049392700195;52.668251037598;44.753597259521;53.668533325195;56.47762298584;56.189563751221;53.34407043457;49.650257110596;51.113014221191
297.035;0.39999999999998;#ff7f00;;74.352760314941;35.421932220459;36.231651306152;39.066184997559;37.224773406982;34.318687438965;36.18212890625;23.041604995728;34.938018798828;34.370910644531;33.032005310059;29.501302719116;29.883892059326;30.096813201904;23.697137832642;30.746021270752;31.044059753418;33.249011993408;31.872926712036;31.484153747559;30.927089691162;16.978206634521;38.400745391846;36.760715484619;34.869647979736;32.864929199219;35.183029174805;31.785007476807;99.475494384766;29.792274475098;30.057569503784;34.057983398438;30.282306671143;28.750841140747;30.133033752441;18.845590591431;33.940288543701;33.267807006836;38.231929779053;34.73832321167;35.528743743896;32.836894989014;22.122367858887;36.540195465088;35.252628326416;33.673309326172;31.708614349365;30.410446166992;32.107009887695;79.180252075195;35.340633392334;34.74040222168;34.759212493896;34.056396484375;33.711456298828;32.66873550415;20.764986038208;34.694591522217;34.352504730225;34.516269683838;33.716285705566;32.406127929688;33.062252044678;16.226806640625;39.457492828369;40.947002410889;37.285533905029;41.808982849121;38.148483276367;42.461471557617;16.32285118103;38.017906188965;39.611301422119;37.040454864502;35.806427001953;35.377880096436;34.937465667725;20.262063980103;28.714448928833;29.586500167847;32.198787689209;30.782579421997;30.599617004395;29.830274581909;68.839752197266;36.92728805542;36.585613250732;36.651016235352;33.816589355469;32.925048828125;33.588939666748;22.452663421631;34.079559326172;35.35954284668;33.365371704102;32.203769683838;33.562191009521;35.580635070801;67.621101379395;32.416198730469;32.384483337402;33.061832427979;31.242067337036;31.878486633301;29.590145111084;18.706424713135;36.939346313477;37.315448760986;35.397026062012;33.006156921387;35.906520843506;33.110515594482;82.148880004883;34.996559143066;34.474925994873;36.179927825928;34.920673370361;34.082057952881;33.376014709473;18.684869766235;36.374732971191;35.006996154785;36.268779754639;30.216487884521;32.10912322998;30.936254501343
307.1;0.39999999999998;#eee685;;48.936779022217;17.287759780884;17.021675109863;17.025077819824;16.954637527466;17.616048812866;17.832019805908;14.813976287842;17.400541305542;17.066730499268;17.938566207886;17.426559448242;17.274019241333;16.947406768799;14.860052108765;18.294166564941;19.357103347778;19.195949554443;19.307651519775;20.566184997559;19.773103713989;59.218723297119;22.980655670166;23.731592178345;24.0866355896;25.009590148926;25.34681892395;24.654315948486;81.923973083496;29.312044143677;29.376811981201;31.858556747437;34.516399383545;36.459358215332;28.679769515991;15.134583473206;21.638366699219;21.085264205933;21.233278274536;22.198547363281;23.797929763794;21.977588653564;15.339016914368;19.389747619629;20.696266174316;21.451807022095;21.848281860352;22.52787399292;22.093744277954;46.430164337158;17.097341537476;16.80051612854;17.186601638794;17.227708816528;17.698322296143;17.740386962891;34.143821716309;21.763292312622;21.331434249878;22.19409942627;20.999744415283;20.46936416626;21.179901123047;41.185920715332;30.945657730103;30.738370895386;29.717590332031;32.313091278076;30.916007995605;34.310302734375;43.930118560791;34.318386077881;33.91032409668;34.938335418701;33.154991149902;35.712963104248;34.105934143066;18.752206802368;46.468978881836;47.900341033936;53.660350799561;45.981872558594;43.826858520508;42.319496154785;53.343101501465;25.271043777466;24.823572158813;26.680484771729;25.650354385376;25.400602340698;25.18804359436;16.620250701904;22.553974151611;23.343597412109;19.405487060547;20.075551986694;20.086559295654;25.728420257568;55.239551544189;24.781188964844;23.302715301514;23.276256561279;23.973123550415;22.97357749939;24.865083694458;37.491851806641;22.778295516968;22.8278465271;23.013778686523;22.07040977478;21.863136291504;22.395505905151;58.381855010986;24.752754211426;25.58504486084;27.184900283813;27.855073928833;28.818502426147;27.059452056885;38.271591186523;19.321111679077;19.390041351318;19.789880752563;21.514331817627;23.223878860474;20.849143981934
407.12;0.39999999999998;#ff83fa;;42.778839111328;17.677238464355;17.195728302002;15.431748390198;14.793797492981;15.172038078308;15.38526058197;39.786594390869;16.807817459106;16.353757858276;16.085802078247;14.543972015381;15.253082275391;15.234883308411;43.38529586792;15.403597831726;16.570987701416;16.126220703125;15.971202850342;16.300300598145;15.922416687012;70.827003479004;16.978424072266;17.58486366272;17.659786224365;16.648202896118;16.299057006836;16.038347244263;47.865283966064;17.718936920166;17.862562179565;16.590549468994;15.642638206482;15.73292350769;16.757253646851;58.578723907471;16.789358139038;16.432542800903;15.899412155151;15.530623435974;15.497222900391;16.148704528809;43.172832489014;17.001096725464;17.020029067993;16.200075149536;15.370536804199;15.637531280518;16.459020614624;36.794452667236;15.665273666382;15.391215324402;15.451018333435;15.184963226318;16.152868270874;15.482716560364;50.497978210449;16.469793319702;16.137098312378;16.77032661438;15.157473564148;15.277716636658;16.037305831909;61.994987487793;21.971033096313;23.229196548462;22.419134140015;22.634733200073;22.302473068237;22.575265884399;46.094207763672;23.055953979492;23.660236358643;22.485509872437;21.561296463013;22.600559234619;21.015571594238;42.650550842285;24.454874038696;24.476982116699;26.284633636475;22.603862762451;20.610660552979;21.642936706543;37.317916870117;18.792774200439;18.311923980713;18.864105224609;17.2845287323;18.084739685059;17.912788391113;33.665550231934;17.672609329224;18.46875;17.78104019165;17.388631820679;17.650440216064;18.770965576172;30.817935943604;16.346483230591;16.017732620239;16.810388565063;16.790845870972;16.268709182739;16.95676612854;47.492115020752;19.546831130981;19.737972259521;19.01707649231;17.271615982056;16.524188995361;17.529451370239;43.191032409668;18.338418960571;18.48606300354;18.516613006592;17.933921813965;18.27543258667;17.995790481567;49.562877655029;16.140323638916;16.517259597778;16.320991516113;17.007850646973;17.73484992981;15.416793823242
