"","Peak area - S10_GoatLiver_4 - No Normalization","Peak area - S10_QCS_1 - No Normalization","Peak area - S10_QCS_2 - No Normalization","Peak area - S10_QCS_3 - No Normalization","Peak area - S10_QCS_4 - No Normalization","Peak area - S10_QCS_5 - No Normalization","Peak area - S10_QCS_6 - No Normalization","Peak area - S11_ChickenLiver_3 - No Normalization","Peak area - S11_QCS_1 - No Normalization","Peak area - S11_QCS_2 - No Normalization","Peak area - S11_QCS_3 - No Normalization","Peak area - S11_QCS_4 - No Normalization","Peak area - S11_QCS_5 - No Normalization","Peak area - S11_QCS_6 - No Normalization","Peak area - S12_ChickenLiver_4 - No Normalization","Peak area - S12_QCS_1 - No Normalization","Peak area - S12_QCS_2 - No Normalization","Peak area - S12_QCS_3 - No Normalization","Peak area - S12_QCS_4 - No Normalization","Peak area - S12_QCS_5 - No Normalization","Peak area - S12_QCS_6 - No Normalization","Peak area - S13_ChickenHeart_5 - No Normalization","Peak area - S13_QCS_1 - No Normalization","Peak area - S13_QCS_2 - No Normalization","Peak area - S13_QCS_3 - No Normalization","Peak area - S13_QCS_4 - No Normalization","Peak area - S13_QCS_5 - No Normalization","Peak area - S13_QCS_6 - No Normalization","Peak area - S14_GoatLiver_5 - No Normalization","Peak area - S14_QCS_1 - No Normalization","Peak area - S14_QCS_2 - No Normalization","Peak area - S14_QCS_3 - No Normalization","Peak area - S14_QCS_5 - No Normalization","Peak area - S14_QCS_5 - No Normalization.1","Peak area - S14_QCS_6 - No Normalization","Peak area - S15_ChickenLiver_5 - No Normalization","Peak area - S15_QCS_1 - No Normalization","Peak area - S15_QCS_2 - No Normalization","Peak area - S15_QCS_3 - No Normalization","Peak area - S15_QCS_4 - No Normalization","Peak area - S15_QCS_5 - No Normalization","Peak area - S15_QCS_6 - No Normalization","Peak area - S16_ChickenLiver_6 - No Normalization","Peak area - S16_QCS_1 - No Normalization","Peak area - S16_QCS_2 - No Normalization","Peak area - S16_QCS_3 - No Normalization","Peak area - S16_QCS_4 - No Normalization","Peak area - S16_QCS_5 - No Normalization","Peak area - S16_QCS_6 - No Normalization","Peak area - S17_GoatLiver_6 - No Normalization","Peak area - S17_QCS_1 - No Normalization","Peak area - S17_QCS_2 - No Normalization","Peak area - S17_QCS_3 - No Normalization","Peak area - S17_QCS_4 - No Normalization","Peak area - S17_QCS_5 - No Normalization","Peak area - S17_QCS_6 - No Normalization","Peak area - S18_ChickenHeart_6 - No Normalization","Peak area - S18_QCS_1 - No Normalization","Peak area - S18_QCS_2 - No Normalization","Peak area - S18_QCS_3 - No Normalization","Peak area - S18_QCS_4 - No Normalization","Peak area - S18_QCS_5 - No Normalization","Peak area - S18_QCS_6 - No Normalization","Peak area - S1_ChickenHeart_1 - No Normalization","Peak area - S1_QCS_1 - No Normalization","Peak area - S1_QCS_2 - No Normalization","Peak area - S1_QCS_3 - No Normalization","Peak area - S1_QCS_4 - No Normalization","Peak area - S1_QCS_5 - No Normalization","Peak area - S1_QCS_6 - No Normalization","Peak area - S2_ChickenHeart_2 - No Normalization","Peak area - S2_QCS_1 - No Normalization","Peak area - S2_QCS_2 - No Normalization","Peak area - S2_QCS_3 - No Normalization","Peak area - S2_QCS_4 - No Normalization","Peak area - S2_QCS_5 - No Normalization","Peak area - S2_QCS_6 - No Normalization","Peak area - S3_ChickenLiver_1 - No Normalization","Peak area - S3_QCS_1 - No Normalization","Peak area - S3_QCS_2 - No Normalization","Peak area - S3_QCS_3 - No Normalization","Peak area - S3_QCS_4 - No Normalization","Peak area - S3_QCS_5 - No Normalization","Peak area - S3_QCS_6 - No Normalization","Peak area - S4_GoatLiver_1 - No Normalization","Peak area - S4_QCS_1 - No Normalization","Peak area - S4_QCS_2 - No Normalization","Peak area - S4_QCS_3 - No Normalization","Peak area - S4_QCS_4 - No Normalization","Peak area - S4_QCS_5 - No Normalization","Peak area - S4_QCS_6 - No Normalization","Peak area - S5_ChickenLiver_2 - No Normalization","Peak area - S5_QCS_1 - No Normalization","Peak area - S5_QCS_2 - No Normalization","Peak area - S5_QCS_3 - No Normalization","Peak area - S5_QCS_4 - No Normalization","Peak area - S5_QCS_5 - No Normalization","Peak area - S5_QCS_6 - No Normalization","Peak area - S6_GoatLiver_2 - No Normalization","Peak area - S6_QCS_1 - No Normalization","Peak area - S6_QCS_2 - No Normalization","Peak area - S6_QCS_3 - No Normalization","Peak area - S6_QCS_4 - No Normalization","Peak area - S6_QCS_5 - No Normalization","Peak area - S6_QCS_6 - No Normalization","Peak area - S7_ChickenHeart_3 - No Normalization","Peak area - S7_QCS_1 - No Normalization","Peak area - S7_QCS_2 - No Normalization","Peak area - S7_QCS_3 - No Normalization","Peak area - S7_QCS_4 - No Normalization","Peak area - S7_QCS_5 - No Normalization","Peak area - S7_QCS_6 - No Normalization","Peak area - S8_GoatLiver_3 - No Normalization","Peak area - S8_QCS_1 - No Normalization","Peak area - S8_QCS_2 - No Normalization","Peak area - S8_QCS_3 - No Normalization","Peak area - S8_QCS_4 - No Normalization","Peak area - S8_QCS_5 - No Normalization","Peak area - S8_QCS_6 - No Normalization","Peak area - S9_ChickenHeart_4 - No Normalization","Peak area - S9_QCS_1 - No Normalization","Peak area - S9_QCS_2 - No Normalization","Peak area - S9_QCS_3 - No Normalization","Peak area - S9_QCS_4 - No Normalization","Peak area - S9_QCS_5 - No Normalization","Peak area - S9_QCS_6 - No Normalization"
"230.089",158.571863941272,38.2076520838491,39.1982126839065,41.3591298987872,36.1275874281033,34.9040274288886,34.7286679391618,128.321048065871,32.4639648441223,31.4671433535889,34.4849536664458,31.6376604187891,31.9144598642185,29.5584141087832,153.098523218033,32.2380359521602,30.1684570331662,29.2143728305705,26.5737806233631,24.9454820968192,23.8630529128363,144.489182327088,61.9443427727834,64.2859990784629,65.8325733412617,54.0117242953173,52.3585291317472,52.3868495116374,182.039894655516,49.0177137074971,46.6536071384871,50.7663097401879,41.6495444223098,41.6495444223098,39.5998333401919,177.0125656737,46.1706255760238,45.6531016161172,49.0899503112721,39.5767965752062,44.342510119014,36.9908929305184,155.275916755856,38.5768775544914,38.0175436766422,43.562784219451,34.8091858260476,32.962417066418,32.408320903343,170.156983534501,33.588816133453,33.6946261319371,34.9505607748573,34.469703368386,35.8117160541285,32.2778217352133,135.545389097157,30.0240743775192,32.6859707865777,31.2133518324042,26.7740341093408,28.2886210819039,26.2381704976993,247.117232383462,70.2730551741422,72.1679535727692,66.5764406031408,63.191952506375,57.8835684331,58.6249704819911,142.307439801288,58.1649090062063,59.4110917542548,53.8133057255113,55.1644368639787,48.6084995519432,52.6454247943938,134.893764720604,41.4787556060813,43.2419810453941,45.1804203796471,40.297105700183,41.6954296306261,40.3605382499928,91.4348746910496,46.097821848643,43.8663454158726,45.9481737337018,38.4887543471641,39.4014092385699,34.0028457621888,83.8918999398507,36.7148212527719,37.3140098202825,39.0598506406174,34.7162056769261,34.4397899566246,31.2074124012009,68.4980579995622,27.5437230339038,28.0967968173781,32.2572918535272,30.0026981394086,30.2698741896013,25.3178204871416,184.1680252655,51.3918871870922,51.3298063881099,57.4035204624672,54.2488609192918,52.4416654671666,50.6585053749972,196.238236492413,53.1958572658724,51.7276533531792,55.5490660894079,47.6727000184769,46.7887818707763,44.0393191285447,179.352870200971,49.6437261055396,50.2211159437596,53.1832962043231,44.2399731395382,43.4719458421844,41.4710184929023
"231.011",470.738778493744,31.5795770940538,32.9073524185154,33.8398950456754,30.7002892182533,31.6883743795115,30.3804097952111,340.874277073181,29.626441827012,29.1448088726682,30.4369640579303,28.0521282898654,28.0161526784462,27.0302003504982,352.154960051783,28.9758707009562,28.4436080208643,27.2806624295914,24.6050139283294,24.1903008977343,24.0292788188815,579.711384907391,50.1065986160527,49.6113127363078,54.8711118280706,52.1180473512095,51.8656253409563,48.5879029199946,559.900411849881,47.2305136245663,48.4412825515415,53.4497705280727,47.2820147177407,47.2820147177407,44.9212361560675,521.07738588534,46.0431712517937,45.7839239025314,48.1945705416971,42.3788040405601,42.2881261235753,40.0742078836805,442.9362480376,37.3898033844881,35.5465219376118,37.670126634089,33.0370056415767,32.6952743370037,31.7893861049633,334.245354917619,33.86850834301,33.4583725666246,34.2971627393961,33.9513988858975,32.4997101557153,33.3848090983329,310.111418313878,34.9541327240796,35.9515187136297,35.2373620750547,30.9954094373395,31.2447342722743,31.8015392964937,569.380645447453,48.937949568966,55.2083921137051,49.0955981526299,48.6444747710058,44.2309625618021,46.0558751079841,504.385333363765,46.1936006349044,44.7567903612895,42.5075251603673,39.0374697259871,36.534860455689,36.3880300636578,421.177270191169,36.1072755879243,37.0759672952997,38.0993276449437,31.0535823058692,33.0082765180148,30.8182732525002,278.954847293002,26.8114929238046,25.5579325026692,25.6178369355225,20.4146840942588,20.1869722913824,19.1653055424597,214.271631161308,19.7841235752582,19.4249393236678,18.5855474091718,15.5738730413729,15.4774801077765,18.2695274322179,139.780815519056,15.9133624918899,15.2038071937963,14.8226202226784,12.8732998817087,12.9253886712975,12.1221259662097,586.267067123886,39.6350788660391,40.1460770157437,47.4818956592451,50.5205405406856,49.7847768516629,47.3116837120842,532.505849884893,47.8409271569897,47.2888286713868,51.7296656189744,44.6794392801339,43.2315462472637,41.4744607445788,513.219458588877,43.0910207876616,43.4223710257463,44.4928118082284,38.8120239607609,38.4830139147796,39.8527167316476
"232.008",77.1065275527639,27.0102216094211,27.9454241089729,29.9092448634767,25.327970927169,24.5911085884973,25.4840050433869,51.3390447659811,22.7156094799422,22.5617507503244,24.6164485175715,23.2195985828826,23.2955043760482,21.3288100213397,66.5571374737747,24.5546661131783,22.3105600944489,21.2776979357227,18.6785835479504,18.3051247656941,17.8968526731956,88.7953603828718,41.0788406470191,43.5738202215137,47.4656200813733,43.1189979522324,40.8967517040085,41.6520402457577,113.750991561247,39.3865259175072,37.9864878492394,41.8944302939848,36.8856108875158,36.8856108875158,33.8001815680343,85.3086205969622,33.1799008531233,33.0480717761883,36.9595223117704,31.9217770130552,34.3147292057887,29.2602875415046,69.7165815324204,28.9359355128612,27.5635937973529,31.6956783630253,26.6512974543816,25.7811567509497,24.4424712393234,69.1932661071372,23.3368371307767,22.8880113060556,24.1492309509023,23.551855288053,22.8181617533183,22.5723660758789,51.4311971895513,23.1784900097573,23.4108900496552,24.10870981822,20.4892066029487,20.6234093741693,20.6114481993633,110.179670422447,54.7977403073475,57.3942491486542,52.8167524258258,51.7841709710983,47.7957290490178,49.0242040534745,75.5060174257975,49.5987643035717,50.5882688552094,46.2782397402433,48.4650892669079,42.6893433773274,47.0395581805015,84.3103603730855,40.0683993729878,40.6628903173051,41.6178734334624,36.5429668256995,38.1485035215028,37.257099649704,45.5257103733607,34.3206999167388,33.5392721425572,32.9612215474989,27.6321381257576,27.195823019162,27.9167633899935,40.3674284938705,27.0658804993838,27.531330367346,26.7900745398586,23.461615625425,24.0101219619524,24.7777752409001,33.3905477192627,22.3715506626565,21.7432253586389,21.6973300707003,19.8164367629311,20.13824794252,19.5701104768132,92.9716315330071,31.6293961950363,32.5449085959964,38.2357033199512,39.4760441631812,37.6493843837187,37.1735874361711,111.677723917559,37.9026886794149,36.7043213981771,39.7529214800572,33.8195853993534,33.6662348932435,32.0795112313368,79.7001108538629,31.2574882069395,32.1659875984763,33.8827143585534,30.3932351339207,29.3074037363874,28.2312428347484
"233.004",69.7600771908311,14.348072117279,14.586809435797,16.5805454822261,14.6047161231521,14.6378843091922,13.3396675583281,52.731235993717,12.9823462251389,12.5360739649854,14.3005594657326,11.9167239620757,11.8414239135483,11.1593604654208,71.2595633509909,12.7308221059269,12.88884888015,11.6525564093302,10.2924373355539,9.75377075342275,9.86270654575275,74.4090832518061,17.802933213325,17.9098920578668,20.1160291917476,18.4114908342,18.1801277871449,16.9170218224816,114.816524736394,16.5605643809178,16.6394461220882,18.3458575259304,15.9597905920034,15.9597905920034,15.456482602831,98.4299631177682,15.6397913226173,15.2533814075108,16.0053560451028,13.9561469591422,13.612588206725,13.1016021220767,57.7607552801004,15.6167674936442,15.0871473870312,16.37333062988,14.4180062464679,14.0262816206011,13.3197771570774,64.3752579176435,14.5998915905035,14.4364346051609,14.7039665014835,14.4529724884694,14.1081565176348,14.2074326189434,63.585074065217,13.9227702502237,13.7554289015068,14.0099865826233,12.5872603564765,13.0326561246133,12.365225358829,120.361022346232,22.5549129364028,24.5470117209456,22.4574813912313,21.0340333812119,20.0382382830177,19.1759229661772,75.338463812344,19.7190527324393,19.0751719262797,18.3320453370968,17.3754074252536,16.2356435986124,16.1109615720209,87.0514732181741,16.6712616571743,16.239627539153,17.0706687860318,14.3870350321568,14.8369769565542,14.5257223734009,41.8845658818919,15.6982791986031,15.4526830727132,15.4629901858692,12.8167198880805,12.7625142344928,12.6795200304704,33.4221402419206,14.6017877474096,14.8714105620646,12.2786308866691,10.5872075048053,10.3029675658225,14.6252757702267,28.8535584776743,10.9386884031713,10.8160632875418,10.6338424409114,9.70399974205902,9.87548555055429,9.67207421442174,92.1018831566197,15.0541308364445,15.1767859618008,18.9277112830064,19.1138276876827,18.5889669755112,17.3869224650116,103.855086710314,18.4453234146732,18.0817339659515,19.7099173376939,16.294407881017,15.9655752814516,15.4151629250269,79.5851810251301,16.1901579990817,16.0655215654165,17.2969447192045,13.3889496964345,12.9896605334535,13.5771184472008
"251.117",65.5052193186462,21.407498217979,21.0242825710538,22.1074717801482,19.8241557688901,20.0977659162721,18.8050897339061,13.3499310349877,19.6171616282802,18.929011215304,20.5923241318491,18.3237257254851,18.6986022536276,17.35981163469,12.5727508841154,19.3142310205521,18.6392965775569,18.1444000489751,16.1579012701098,15.6294949374033,15.5960464648751,13.0544309025235,21.4961990581302,21.4604239067182,21.947878096555,20.1286394713838,19.9437487574581,19.835704240836,97.1825415411818,19.3885705755243,19.3842337305031,20.7254235018592,19.0314617234167,19.0314617234167,18.0331271900005,16.221099861743,18.3986095236057,18.3321016457717,19.3817781324508,17.3835055564957,17.3980674686623,16.6207834989606,15.2711060949532,22.3133846985162,21.4763996753026,21.8743395862315,18.7936102670281,18.6842067224939,18.7745011840921,59.4011629258873,20.4904716645476,20.0458250562677,20.939695104921,20.5327435446258,20.3954781302502,19.0795076744632,11.101568015139,18.8792919434132,18.9615724547069,19.4949945052921,17.5562135559294,17.730054078623,17.1875745384453,12.6985643103101,30.4520048441385,31.3066825008811,29.9904213344899,28.8255575425823,26.8840100010996,26.3683713390795,10.3293534975044,26.7804621267432,25.5627787110206,24.2798301332063,22.9725615606764,21.8170933876882,21.2564715273049,19.6145023147313,21.7793521917182,21.8843363291191,21.0010859074556,17.3640788585417,18.6837027166325,17.2412091226214,55.6475069202411,22.1636093530804,21.6702724483223,21.547159963719,17.523029451679,17.7849723981476,18.0591087977212,11.1678198992117,20.5575233753991,20.5487439646769,19.0898259324916,16.1858545525501,16.1000724584524,19.3585316083113,40.4578254863287,15.0808111942485,15.1183843334378,15.1316981650826,13.7279323225895,13.8743346760845,13.6749679832131,12.4729604185643,20.7910978599935,21.1126040279246,23.6895678129072,22.7120509673807,22.0149342705789,21.834494733125,95.7656635524355,22.5764329568609,22.3356925887118,23.1524059000877,20.0844826793776,19.7291531247998,19.0756075817253,10.4223157135452,19.4062462223258,19.3258404983735,19.9932885296305,16.9626618445646,16.7455005078859,16.251388430218
"258.12",278.933157833123,37.6656292437107,39.1883024795695,46.2273981090639,43.0524958362524,41.3485500597485,38.8103229042096,22.9385248794702,39.8609600999759,37.9395848028051,40.3720565944814,35.6590108016105,35.5057261435449,34.6683287862149,20.4699408454365,35.05658460299,36.2743415794028,35.0988438003771,31.1429359956699,29.7411394540951,29.9495297297569,25.0663209581662,36.7295446684033,36.1886543316587,38.246732828592,37.4999680205764,37.9838634008233,36.3616417905773,390.056541859874,36.337102185915,36.3434647436541,40.0405641320012,35.3703284885545,35.3703284885545,34.824701712452,28.1531046101546,34.1593847392824,33.0079667780243,33.7420025284579,30.0676983632358,30.1176586330643,29.7366206608234,25.6653189105935,37.7886207871871,36.2025206865822,39.4235359760691,34.3974070781855,33.6526074095955,33.1779464107015,246.794069665354,34.4317861773435,34.4026205122685,35.2580317097277,34.2641836340827,34.4832878102922,33.4876894399532,21.8344767057865,33.6810674378453,33.4209633968511,34.188168020155,30.5882080162696,31.3384635584105,30.9979622535969,20.7207855256013,40.1079409072293,42.0977806292331,39.6765628238483,38.1097185252969,36.1539420911935,36.8558938089586,18.9344901756514,36.3489349858608,33.8580625156267,33.6276645253415,29.5788048517511,30.91713143721,26.2931485263266,24.527105449914,26.4087360926851,26.1329029213244,23.4610552266379,19.80734628337,23.0893715781486,20.1683391298041,288.307211017983,40.0109057972566,38.8732362232097,37.8240648349776,29.7623589083906,29.7376096870783,29.7027692567469,13.9412991205395,30.9854588475707,30.5246162966674,31.4263023511226,24.9855787351299,25.5371839542882,26.4353335740855,211.427228867956,20.6901684423389,21.1186955481499,23.4762517084057,20.7302596777084,21.6493892324957,17.7610371220311,21.1436900648429,30.3637960243633,31.0465084347467,35.8878484265886,37.9816449175879,37.231924434109,35.9421286342851,371.88864655095,35.2027246561185,33.5848384869126,35.9225939333124,30.8434687836962,30.925146336809,29.736097519366,20.6380314333915,31.3299260097712,32.1763670858725,32.9617904620844,29.3500002948779,28.3020898597313,27.3443683182682
"259.09",38.8901570677403,18.590977065844,18.5112409962279,20.2461805291068,17.2451413809896,16.6655060403636,16.2284301706072,12.6370429479813,16.9675789680585,16.8602645523445,20.6197145305633,16.1208712924642,15.8679663012975,15.0550150997719,10.4097423095245,15.2836999470416,14.8667377114508,14.2572882838226,12.1514866205471,11.5691943291033,11.4377527340786,10.3764245200479,21.3555257251878,21.6198933976318,23.3067317063754,20.9573021046794,20.808428979582,20.1163083612652,56.710662746013,19.7445053810341,19.4497426197344,21.0505584133226,18.1721833917712,18.1721833917712,17.3651517676769,16.9894189002243,18.7416297794717,18.3650926856394,20.0380607417782,16.8584764160666,17.0072551135285,15.9791535404281,15.1141963972349,18.1058241055236,17.3668557090584,18.1236571358738,15.1895210039529,14.9024811500744,14.7040441260707,31.7967968248385,16.3029650010355,16.175808110184,16.5997001328384,16.1449918104146,15.75594995125,15.445412469861,8.33461097844789,15.4369288364316,15.5085601555103,15.7348416612202,14.0311241473452,14.1179487669128,13.7279456556347,14.5029536438693,27.8029951995499,30.0195657493256,27.5924815184445,26.9300588203145,24.9772500469667,25.3452760494566,11.996424094236,25.2667630793141,24.0868209643702,23.4419335102224,21.7779514472031,20.7265217122995,20.054842175037,19.0189496929483,20.0435561482818,20.2259930195181,20.3600952371598,17.5634563774739,18.3642622977392,17.5581657422406,39.4781580310455,20.2370067862992,20.0563622932276,19.6249606915729,16.4327465232291,16.5851256096779,15.8887725122276,11.9015124237033,20.8208583754379,21.632166157011,16.6577637200583,13.9868465756737,14.0015046556539,21.9773733703895,26.1571184248333,13.4626553714645,13.2223533295053,13.3555437598358,12.2303641863227,12.4996399362438,11.8855767070721,11.1693387250239,18.9569086300557,19.1684615961733,22.7963092998367,22.2866292362247,22.4943649157673,20.8470645900136,51.488809562045,21.5213103339957,20.6308610991806,22.428796189953,18.3422612195964,18.1661839985319,17.3414917141249,7.97756493946981,19.2100500496763,19.1680966240962,20.137450985808,16.425558705672,15.7867829681903,15.8184953690814
"260.14",-2.21801336577597,187.867899687988,159.179215698996,66.4996417426672,47.6218666690962,63.7479628654946,159.92085410795,-3.61759772549112,128.361008341682,114.431207700864,55.5856283929562,51.4882754009463,50.8844933405935,118.072754381124,-5.91570818434154,210.754061581953,155.194719117486,70.9913025726027,46.9799056713534,46.1432347350689,121.634307600603,-9.33061775250903,302.946615902253,256.075396539529,137.084666524264,113.563250670879,120.774395773514,217.969483947856,5.38522597940081,179.809514167112,193.400281724875,163.854339007233,150.226717453828,150.226717453828,197.286385212692,-1.80203745432939,225.752652714411,229.370725553632,152.478307772295,112.03582912882,83.8544458107181,208.22249372826,-5.72189390483703,151.126895528709,165.156187172237,80.5029437962757,67.1124605715877,76.4856659586757,149.183144467992,-4.7142472271983,139.576629511692,147.320391776269,82.9302024962705,82.8631642390093,83.2831564294348,146.708909161594,-12.3623112649992,179.82007385087,163.718531683626,91.016542580912,83.5559686566965,69.0048118471031,140.537106178115,35.7204562165039,236.258976556718,156.077332773007,242.919771409066,141.375398513529,237.513526110366,138.278678355355,32.8887880343946,218.815395751483,121.754471654246,226.011422665737,129.502140581725,200.427134854344,136.188285298707,42.5902750176069,195.449391118675,205.174645656714,154.661656364477,112.391448143885,161.215117410908,103.609645145227,35.6738863981073,68.8753395986623,67.9578357463365,68.9239442071454,62.9848691054535,64.3395676267036,55.2876119652509,33.5332447213089,59.4412465197241,59.0197104106299,57.3454456382097,51.3466184594335,49.8642492006222,54.1167136741387,32.0857431811678,61.7522717009212,56.4501380001166,60.4979442739556,54.5454483330673,55.2210507455997,48.4582119931047,-5.23747191179892,144.30818931841,164.770155143077,108.161861566153,126.769678525621,117.680301326181,243.0895765332,9.33389340561381,258.816466362264,248.658829283971,149.154288078654,121.460951445597,123.320479709843,247.567836423999,-9.3829752813149,167.393632054851,154.097279433477,84.7572164917367,70.1015351708673,77.675412000828,145.569853918151
"267.187",-8.53970407155389,134.584479111174,140.520601479392,59.4388789772992,39.3642823485558,54.5362338645167,152.299895353117,-6.23841444381127,95.026369974665,96.7847727778578,46.1008209541044,36.9377144858993,28.0931625538339,98.572635891856,-7.85478508855938,131.17245625357,121.477387102411,65.6952383975726,41.6758529626182,43.8444368618331,108.242445594511,-3.53414471036756,159.874236356642,171.693927079632,131.974288186606,105.925262806877,100.009393807428,206.561796417147,-2.25635640222701,170.523749237598,184.22721373556,120.338367660793,108.390424330214,108.390424330214,175.99974494767,-3.18129821757555,179.678956749708,146.520569602834,78.9834916078931,59.2321797104862,53.7837294238457,111.831464441877,-2.96020444352227,94.6424308683011,110.333622032209,62.6838227379965,55.7477308345733,65.2521493195621,107.803973115062,-4.86830101612537,115.210577616188,126.6405783551,71.3581978639424,66.5769639599517,48.9266707202789,122.003583498395,-5.32120996274877,151.082679314666,137.060552879647,81.6633867970918,67.1021283518816,42.3455344035913,120.018400875722,27.1850720855296,200.165429254321,92.7759365988074,174.76949736768,89.5806179343345,154.551876642979,104.743493994295,24.8879558603902,160.575220356082,94.9132367961932,175.851627447889,94.6522981368625,164.767814769959,89.039685375618,27.9436363789416,166.332044631254,145.647780287728,94.4178336754495,73.2032021641255,99.961208349829,76.4490955995332,23.3759919777844,53.2424352558788,53.0352702410597,52.66008570237,47.6225139379122,47.2001549839853,43.4569512478113,24.2014110730387,42.055107691249,43.5078047816719,43.3378477174614,39.9280416812982,38.833027785836,39.5309411325339,21.8538943037942,45.9582081860212,40.1607342041054,43.8352932596475,42.3607118994842,42.0339355089838,37.7360142493816,-5.84934620870301,119.145365778858,148.509078462389,83.6110422841927,76.5169364833158,71.0692322008462,190.174077438985,-5.95741664785231,187.984331831621,164.564795882789,82.3048129176096,73.3540345295554,78.0864741620701,146.154587410255,-7.97378373990642,138.140340796504,121.089084140668,62.292160011644,45.3900936696325,42.2953933123342,115.139327966116
"280.1",91.4373044537848,29.2528031487213,28.2757988689834,28.9619039702454,27.3445533676331,27.3134568539178,27.2373988594139,16.4751506741652,28.257487727987,27.0384273309731,27.740609995511,26.0904576541779,26.1138062663586,25.9888727846796,16.350848545368,28.7602029373493,29.7587571411458,29.0747845248463,27.889073293371,27.7101772606576,29.0098753448357,14.0945620392776,26.3082344305438,26.3321853657255,28.8068249962724,29.2468726867329,29.8920404111053,28.0259917970226,143.392126857169,29.9144365258272,30.8124842697178,38.4177594691384,37.8816971814363,37.8816971814363,32.2489590472543,18.8674312528563,23.883567793685,24.1871854080797,26.7523573665169,25.5174929457833,25.382992108284,24.5263747133545,17.7593201707189,32.8291277880786,32.7707481225558,34.2628082241568,31.5359487323358,32.4808026809673,30.9355988554903,98.2403929677393,26.4563601459317,26.8813522872072,27.553529351517,29.1944975052892,29.1821811201579,27.9915591254386,13.3712222184768,31.9996222054109,31.2364812470753,32.9545558836352,31.8100799354149,31.5417896548198,29.9473005826017,12.7737576696345,35.099423374671,40.4688552341497,36.7664852029328,39.4206686798584,36.8777945857942,36.5443956806693,9.37952511083815,37.8807415316274,36.8180298447315,35.6506533807066,36.2817624384366,34.4997599441616,35.1317316993209,16.3261193020983,38.4454779530908,39.9476116118103,42.5251098530563,38.4419415054727,37.5825939118862,41.2699554552011,95.0144114548436,41.8630140497173,39.4143116399358,42.9717362661785,35.1574229511356,34.8093061831291,33.0938629369756,10.6039734456698,26.4168571035707,26.3625622313153,24.4532292675219,22.6792969711855,23.3744230729099,25.3266033423615,59.5008048677522,26.5127419458693,25.6220710934922,25.8942245995546,23.8634363804731,24.4186907782405,23.0468672603027,15.2054733241688,28.3242737999511,27.9023126297941,30.3542392611708,31.3327255988814,31.7781936962927,29.4896310537623,153.857229809749,34.8683952027207,35.1972022578788,38.8750559641439,34.968673496013,35.4527876379789,35.079633288219,12.9871129258432,26.5652445586992,26.1699451727968,28.4880879376798,26.3151506134887,27.3031549296967,25.1550044052185
"282.15",14.1915340371595,28.598349850062,30.4270889988435,33.7710256460971,27.9152221779975,26.6993190513953,29.6930918872375,79.8277418626292,25.2435218747515,24.7825806792256,27.5902308146052,26.1801817280057,25.210836610072,24.7718782996338,87.1092291979464,28.5339409837954,29.394152851291,25.7742414571612,23.6906672288027,22.6451617779999,25.3147357059597,10.4129254058086,31.539479032806,31.7550716809133,35.3139052540693,35.2308481444251,36.1232787210546,33.5876809065382,22.4468465103063,31.5410415416295,33.5514105601209,42.889118929444,35.7919414007864,35.7919414007864,33.3976468744394,71.4438028817094,29.5995236199455,28.6979712877034,33.013111011574,24.8226625387524,26.4003508912554,23.0481743688725,93.1837755000024,31.2967835705174,31.195482949648,36.5460594287927,29.9982319261237,29.8282755220505,28.7113807872551,13.3341973952824,26.8654749777546,26.1506027768367,27.9591212902511,27.9751247985902,26.9787263497015,26.5571449895567,8.16751477684472,29.4960318245937,29.1003661381362,33.6583569648239,25.7994289187716,26.1298232405499,25.4114811714042,29.5066385255797,45.8587527675281,48.2697509517172,46.544550122898,43.7860617521471,42.2266868364289,42.7830620125281,27.1296440867557,43.4613180360649,44.4075597422873,41.7831476001002,41.1975790789686,38.7651608022898,37.300151556808,98.2040204026747,34.5337075239682,35.255025229792,36.5549772881196,32.1250259410227,33.3536298080642,31.0588734104679,18.8726844230213,32.2667034359848,31.3234480346283,33.1767967817415,27.0753147061811,27.4571187343376,25.5170199155649,54.9096356513198,24.5739338945023,23.8518487656565,24.5676368563629,21.9286449796892,22.1045372939208,21.6731295953758,16.0584986000956,23.2124029790414,22.0548332982814,22.1967231700728,21.0756588513191,21.2022484709141,21.2812852245962,18.9549587339865,25.7742611980452,25.7000439322496,31.1544193317017,36.8178647999264,37.4281119460954,34.5321241721626,20.146969749943,40.4986486218486,39.2800212531707,42.4802893824023,33.5853682664872,34.0537066534935,33.9107318865601,10.9914760073426,29.9716442296223,30.0406696427625,34.1315872634509,26.4957848906983,27.7451318959744,26.7615818014918
